Time (s),Accel Roll (deg),Accel Pitch (deg),Gyro Roll (deg),Gyro Pitch (deg),Filtered Roll (deg),Filtered Pitch (deg)
1.587,28.51,-2.13,28.7,-2.21,28.7,-2.21
1.619,28.51,-2.12,28.7,-2.21,28.7,-2.21
1.651,28.51,-2.23,28.7,-2.21,28.7,-2.21
1.684,28.51,-2.24,28.7,-2.21,28.7,-2.21
1.716,28.53,-2.21,28.7,-2.21,28.7,-2.21
1.747,28.54,-2.22,28.7,-2.21,28.7,-2.21
1.779,28.54,-2.22,28.7,-2.2,28.7,-2.2
1.81,28.52,-2.2,28.7,-2.2,28.7,-2.2
1.84,28.57,-2.19,28.7,-2.2,28.7,-2.2
1.872,28.53,-2.25,28.7,-2.2,28.7,-2.2
1.906,28.48,-2.28,28.7,-2.2,28.7,-2.21
1.938,28.45,-2.25,28.7,-2.21,28.7,-2.21
1.972,28.46,-2.25,28.7,-2.21,28.7,-2.21
2.003,28.52,-2.19,28.7,-2.21,28.7,-2.21
2.036,28.57,-2.18,28.7,-2.21,28.7,-2.21
2.067,28.56,-2.26,28.7,-2.21,28.7,-2.21
2.098,28.54,-2.26,28.7,-2.21,28.7,-2.21
2.13,28.52,-2.15,28.7,-2.21,28.7,-2.2
2.162,28.5,-2.13,28.7,-2.21,28.7,-2.2
2.195,28.51,-2.24,28.7,-2.21,28.7,-2.21
2.227,28.53,-2.25,28.7,-2.21,28.7,-2.21
2.26,28.48,-2.21,28.7,-2.21,28.7,-2.21
2.293,28.47,-2.2,28.7,-2.21,28.7,-2.21
2.327,28.48,-2.21,28.7,-2.21,28.7,-2.21
2.359,28.49,-2.21,28.7,-2.21,28.7,-2.21
2.39,28.52,-2.17,28.7,-2.21,28.7,-2.21
2.423,28.54,-2.15,28.7,-2.21,28.7,-2.21
2.454,28.55,-2.16,28.7,-2.21,28.7,-2.21
2.487,28.53,-2.21,28.7,-2.21,28.7,-2.21
2.518,28.46,-2.25,28.7,-2.21,28.7,-2.21
2.55,28.43,-2.26,28.7,-2.21,28.7,-2.21
2.583,28.47,-2.23,28.7,-2.21,28.69,-2.21
2.631,28.54,-2.22,28.7,-2.21,28.69,-2.21
2.665,28.52,-2.21,28.7,-2.2,28.69,-2.2
2.696,28.5,-2.2,28.7,-2.2,28.69,-2.2
2.73,28.5,-2.24,28.7,-2.2,28.69,-2.21
2.763,28.52,-2.22,28.69,-2.21,28.69,-2.21
2.794,28.53,-2.21,28.69,-2.2,28.69,-2.2
2.825,28.56,-2.21,28.69,-2.2,28.69,-2.2
2.857,28.56,-2.19,28.69,-2.2,28.69,-2.2
2.89,28.52,-2.23,28.69,-2.2,28.69,-2.2
2.921,28.52,-2.21,28.69,-2.2,28.69,-2.2
2.953,28.58,-2.2,28.69,-2.2,28.69,-2.2
2.985,28.53,-2.25,28.69,-2.21,28.69,-2.21
3.017,28.51,-2.27,28.69,-2.21,28.69,-2.21
3.049,28.54,-2.2,28.69,-2.21,28.69,-2.21
3.081,28.53,-2.22,28.69,-2.21,28.69,-2.21
3.113,28.49,-2.24,28.69,-2.21,28.69,-2.21
3.143,28.46,-2.19,28.69,-2.21,28.69,-2.21
3.176,28.48,-2.17,28.69,-2.21,28.69,-2.21
3.21,28.52,-2.2,28.69,-2.21,28.69,-2.21
3.244,28.59,-2.23,28.69,-2.21,28.69,-2.21
3.277,28.51,-2.26,28.69,-2.21,28.69,-2.21
3.308,28.47,-2.25,28.69,-2.21,28.69,-2.21
3.341,28.52,-2.26,28.69,-2.21,28.69,-2.21
3.373,28.52,-2.22,28.69,-2.21,28.69,-2.21
3.404,28.49,-2.16,28.69,-2.21,28.69,-2.21
3.435,28.52,-2.16,28.69,-2.21,28.69,-2.21
3.467,28.56,-2.2,28.69,-2.21,28.69,-2.21
3.5,28.55,-2.27,28.69,-2.21,28.69,-2.21
3.531,28.5,-2.24,28.69,-2.21,28.69,-2.21
3.562,28.51,-2.21,28.69,-2.21,28.69,-2.21
3.596,28.59,-2.2,28.69,-2.21,28.69,-2.21
3.627,28.58,-2.26,28.69,-2.21,28.69,-2.21
3.658,28.58,-2.24,28.69,-2.21,28.69,-2.21
3.69,28.58,-2.21,28.7,-2.21,28.69,-2.21
3.722,28.54,-2.23,28.7,-2.21,28.7,-2.21
3.753,28.51,-2.28,28.7,-2.21,28.7,-2.21
3.785,28.52,-2.22,28.7,-2.21,28.69,-2.21
3.817,28.54,-2.16,28.7,-2.21,28.69,-2.21
3.848,28.59,-2.19,28.7,-2.21,28.69,-2.21
3.879,28.55,-2.21,28.7,-2.21,28.69,-2.21
3.913,28.51,-2.22,28.7,-2.21,28.69,-2.21
3.944,28.55,-2.21,28.7,-2.21,28.69,-2.21
3.977,28.56,-2.21,28.7,-2.21,28.69,-2.21
4.008,28.53,-2.26,28.7,-2.21,28.7,-2.21
4.042,28.52,-2.27,28.7,-2.21,28.7,-2.21
4.075,28.52,-2.25,28.7,-2.21,28.7,-2.21
4.106,28.49,-2.22,28.7,-2.21,28.7,-2.21
4.139,28.45,-2.21,28.7,-2.21,28.7,-2.21
4.172,28.48,-2.25,28.7,-2.21,28.7,-2.21
4.203,28.5,-2.24,28.7,-2.21,28.7,-2.21
4.241,28.47,-2.2,28.7,-2.21,28.7,-2.21
4.276,28.49,-2.19,28.7,-2.21,28.7,-2.21
4.31,28.53,-2.16,28.7,-2.21,28.7,-2.21
4.343,28.52,-2.19,28.7,-2.21,28.7,-2.21
4.376,28.52,-2.26,28.7,-2.21,28.7,-2.21
4.408,28.5,-2.24,28.7,-2.21,28.7,-2.21
4.441,28.49,-2.22,28.7,-2.21,28.7,-2.21
4.476,28.51,-2.21,28.7,-2.21,28.7,-2.21
4.506,28.53,-2.27,28.7,-2.21,28.7,-2.21
4.536,28.55,-2.25,28.7,-2.21,28.7,-2.21
4.57,28.5,-2.13,28.7,-2.21,28.7,-2.21
4.602,28.51,-2.15,28.7,-2.21,28.7,-2.21
4.633,28.51,-2.23,28.7,-2.21,28.7,-2.21
4.665,28.52,-2.24,28.7,-2.21,28.7,-2.21
4.697,28.48,-2.2,28.7,-2.21,28.7,-2.21
4.729,28.46,-2.17,28.7,-2.21,28.7,-2.21
4.761,28.5,-2.21,28.7,-2.21,28.7,-2.21
4.792,28.54,-2.22,28.7,-2.21,28.7,-2.21
4.824,28.52,-2.21,28.7,-2.21,28.7,-2.21
4.857,28.51,-2.24,28.7,-2.21,28.7,-2.21
4.892,28.52,-2.26,28.7,-2.21,28.7,-2.21
4.924,28.54,-2.23,28.7,-2.21,28.7,-2.21
4.957,28.54,-2.21,28.7,-2.21,28.7,-2.21
4.99,28.44,-2.17,28.7,-2.21,28.7,-2.21
5.025,28.46,-2.18,28.7,-2.21,28.7,-2.21
5.059,28.49,-2.22,28.7,-2.21,28.7,-2.21
5.092,28.46,-2.26,28.7,-2.21,28.7,-2.21
5.124,28.58,-2.21,28.7,-2.21,28.7,-2.21
5.155,28.63,-2.16,28.7,-2.21,28.7,-2.21
5.186,28.6,-2.14,28.7,-2.21,28.7,-2.2
5.217,28.49,-2.21,28.7,-2.21,28.7,-2.21
5.251,28.5,-2.24,28.7,-2.21,28.7,-2.21
5.284,28.5,-2.22,28.7,-2.2,28.7,-2.21
5.314,28.54,-2.18,28.7,-2.21,28.7,-2.2
5.347,28.57,-2.16,28.7,-2.2,28.7,-2.2
5.378,28.55,-2.17,28.7,-2.2,28.7,-2.2
5.41,28.52,-2.2,28.7,-2.2,28.7,-2.2
5.441,28.54,-2.29,28.7,-2.2,28.7,-2.2
5.478,28.53,-2.26,28.7,-2.2,28.7,-2.21
5.511,28.54,-2.15,28.7,-2.21,28.7,-2.21
5.544,28.54,-2.11,28.7,-2.21,28.7,-2.2
5.575,28.51,-2.18,28.7,-2.21,28.7,-2.21
5.606,28.5,-2.24,28.7,-2.21,28.7,-2.21
5.638,28.52,-2.28,28.7,-2.21,28.7,-2.21
5.67,28.59,-2.24,28.7,-2.2,28.7,-2.21
5.701,28.55,-2.22,28.7,-2.2,28.7,-2.2
5.731,28.5,-2.21,28.7,-2.2,28.7,-2.2
5.762,28.47,-2.21,28.7,-2.2,28.7,-2.2
5.793,28.55,-2.2,28.7,-2.2,28.7,-2.2
5.824,28.58,-2.21,28.7,-2.2,28.7,-2.2
5.855,28.55,-2.25,28.7,-2.2,28.7,-2.2
5.888,28.45,-2.24,28.7,-2.2,28.7,-2.2
5.918,28.48,-2.22,28.7,-2.2,28.7,-2.2
5.949,28.58,-2.18,28.7,-2.2,28.7,-2.2
5.981,28.59,-2.2,28.7,-2.2,28.7,-2.2
6.012,28.48,-2.28,28.7,-2.2,28.7,-2.2
6.042,28.46,-2.24,28.7,-2.2,28.7,-2.2
6.074,28.5,-2.2,28.7,-2.2,28.7,-2.2
6.105,28.54,-2.21,28.7,-2.2,28.7,-2.2
6.136,28.56,-2.23,28.7,-2.2,28.7,-2.2
6.167,28.5,-2.23,28.71,-2.21,28.7,-2.21
6.198,28.51,-2.27,28.71,-2.21,28.7,-2.21
6.229,28.48,-2.26,28.7,-2.21,28.7,-2.21
6.26,28.45,-2.21,28.7,-2.21,28.7,-2.21
6.292,28.43,-2.2,28.71,-2.21,28.7,-2.21
6.324,28.49,-2.2,28.7,-2.21,28.7,-2.21
6.355,28.54,-2.2,28.7,-2.21,28.7,-2.21
6.389,28.53,-2.21,28.7,-2.21,28.7,-2.21
6.42,28.55,-2.24,28.7,-2.21,28.7,-2.21
6.452,28.5,-2.26,28.7,-2.21,28.7,-2.21
6.483,28.52,-2.24,28.7,-2.21,28.7,-2.21
6.514,28.57,-2.22,28.7,-2.21,28.7,-2.21
6.546,28.55,-2.21,28.7,-2.21,28.7,-2.21
6.577,28.55,-2.19,28.7,-2.21,28.7,-2.21
6.608,28.54,-2.22,28.7,-2.21,28.7,-2.21
6.641,28.55,-2.19,28.7,-2.21,28.7,-2.21
6.673,28.47,-2.18,28.7,-2.21,28.7,-2.21
6.704,28.45,-2.18,28.7,-2.21,28.7,-2.21
6.735,28.48,-2.22,28.7,-2.21,28.7,-2.21
6.766,28.54,-2.22,28.7,-2.2,28.7,-2.2
6.798,28.55,-2.21,28.7,-2.2,28.7,-2.2
6.829,28.53,-2.24,28.7,-2.21,28.7,-2.21
6.86,28.51,-2.24,28.7,-2.21,28.7,-2.21
6.892,28.48,-2.21,28.7,-2.21,28.7,-2.21
6.923,28.51,-2.25,28.7,-2.21,28.7,-2.21
6.954,28.56,-2.25,28.7,-2.21,28.7,-2.21
6.986,28.61,-2.23,28.7,-2.21,28.7,-2.21
7.018,28.47,-2.22,28.7,-2.21,28.7,-2.21
7.049,28.45,-2.19,28.7,-2.21,28.7,-2.21
7.081,28.51,-2.17,28.7,-2.21,28.7,-2.21
7.113,28.52,-2.17,28.7,-2.21,28.7,-2.21
7.144,28.48,-2.28,28.7,-2.21,28.7,-2.21
7.175,28.49,-2.24,28.7,-2.21,28.7,-2.21
7.208,28.52,-2.19,28.7,-2.21,28.7,-2.21
7.239,28.51,-2.24,28.7,-2.21,28.7,-2.21
7.27,28.48,-2.26,28.7,-2.21,28.7,-2.21
7.302,28.51,-2.22,28.7,-2.21,28.7,-2.21
7.333,28.54,-2.22,28.7,-2.21,28.7,-2.21
7.364,28.55,-2.25,28.7,-2.21,28.7,-2.21
7.396,28.52,-2.23,28.7,-2.21,28.7,-2.21
7.428,28.5,-2.2,28.7,-2.21,28.7,-2.21
7.459,28.54,-2.2,28.7,-2.21,28.7,-2.21
7.49,28.53,-2.22,28.7,-2.21,28.7,-2.21
7.522,28.51,-2.21,28.7,-2.21,28.7,-2.21
7.553,28.48,-2.15,28.7,-2.21,28.7,-2.21
7.585,28.55,-2.16,28.7,-2.21,28.7,-2.21
7.616,28.56,-2.18,28.7,-2.21,28.7,-2.21
7.649,28.57,-2.2,28.7,-2.21,28.7,-2.21
7.68,28.59,-2.24,28.7,-2.21,28.7,-2.21
7.712,28.5,-2.25,28.7,-2.21,28.7,-2.21
7.743,28.49,-2.25,28.7,-2.21,28.7,-2.21
7.776,28.54,-2.2,28.7,-2.21,28.7,-2.21
7.808,28.56,-2.22,28.7,-2.21,28.7,-2.21
7.838,28.56,-2.23,28.7,-2.21,28.7,-2.21
7.87,28.54,-2.2,28.7,-2.21,28.7,-2.21
7.902,28.54,-2.22,28.7,-2.21,28.7,-2.21
7.933,28.54,-2.19,28.7,-2.21,28.7,-2.21
7.966,28.51,-2.16,28.7,-2.21,28.7,-2.21
7.998,28.51,-2.22,28.7,-2.21,28.7,-2.21
8.029,28.54,-2.21,28.7,-2.21,28.7,-2.21
8.063,28.52,-2.18,28.7,-2.21,28.7,-2.21
8.095,28.47,-2.19,28.7,-2.21,28.7,-2.21
8.126,28.45,-2.21,28.7,-2.21,28.7,-2.21
8.161,28.49,-2.21,28.7,-2.21,28.7,-2.21
8.2,28.5,-2.22,28.7,-2.21,28.7,-2.21
8.236,28.47,-2.24,28.7,-2.21,28.7,-2.21
8.269,28.53,-2.25,28.7,-2.21,28.7,-2.21
8.301,28.52,-2.24,28.7,-2.21,28.69,-2.21
8.333,28.51,-2.2,28.7,-2.21,28.69,-2.21
8.363,28.53,-2.2,28.69,-2.21,28.69,-2.21
8.395,28.54,-2.17,28.69,-2.21,28.69,-2.21
8.427,28.6,-2.16,28.7,-2.21,28.69,-2.21
8.457,28.58,-2.22,28.7,-2.21,28.69,-2.21
8.488,28.54,-2.27,28.7,-2.21,28.7,-2.21
8.52,28.51,-2.27,28.7,-2.21,28.69,-2.21
8.551,28.54,-2.23,28.7,-2.21,28.7,-2.21
8.583,28.51,-2.18,28.7,-2.21,28.7,-2.21
8.616,28.49,-2.19,28.7,-2.21,28.7,-2.21
8.648,28.55,-2.22,28.7,-2.21,28.7,-2.21
8.68,28.57,-2.25,28.7,-2.21,28.7,-2.21
8.711,28.51,-2.23,28.7,-2.21,28.7,-2.21
8.743,28.49,-2.19,28.7,-2.21,28.7,-2.21
8.774,28.54,-2.21,28.7,-2.21,28.7,-2.21
8.805,28.55,-2.18,28.7,-2.21,28.7,-2.21
8.837,28.6,-2.15,28.7,-2.21,28.7,-2.21
8.871,28.59,-2.2,28.7,-2.21,28.7,-2.21
8.906,28.48,-2.21,28.7,-2.21,28.7,-2.21
8.939,28.48,-2.21,28.7,-2.21,28.7,-2.21
8.973,28.51,-2.23,28.7,-2.21,28.7,-2.21
9.004,28.52,-2.22,28.7,-2.21,28.7,-2.21
9.035,28.57,-2.15,28.7,-2.21,28.7,-2.21
9.066,28.58,-2.13,28.7,-2.21,28.7,-2.2
9.098,28.53,-2.14,28.7,-2.2,28.7,-2.2
9.131,28.5,-2.21,28.7,-2.2,28.7,-2.2
9.163,28.54,-2.2,28.7,-2.2,28.7,-2.2
9.194,28.56,-2.19,28.7,-2.2,28.7,-2.2
9.226,28.56,-2.17,28.7,-2.21,28.7,-2.2
9.258,28.48,-2.18,28.7,-2.21,28.7,-2.21
9.289,28.47,-2.21,28.7,-2.21,28.7,-2.21
9.318,28.52,-2.24,28.7,-2.21,28.7,-2.21
9.35,28.55,-2.21,28.7,-2.2,28.7,-2.2
9.383,28.53,-2.23,28.7,-2.2,28.7,-2.21
9.415,28.55,-2.23,28.7,-2.21,28.7,-2.21
9.447,28.52,-2.2,28.7,-2.21,28.7,-2.21
9.479,28.49,-2.21,28.7,-2.21,28.7,-2.21
9.511,28.46,-2.24,28.71,-2.21,28.7,-2.21
9.542,28.51,-2.23,28.7,-2.21,28.7,-2.21
9.573,28.52,-2.17,28.7,-2.21,28.7,-2.21
9.605,28.5,-2.17,28.7,-2.21,28.7,-2.21
9.636,28.49,-2.17,28.7,-2.21,28.7,-2.21
9.668,28.52,-2.21,28.7,-2.21,28.7,-2.21
9.7,28.53,-2.21,28.7,-2.21,28.7,-2.21
9.731,28.53,-2.26,28.7,-2.21,28.7,-2.21
9.763,28.52,-2.24,28.7,-2.21,28.7,-2.21
9.796,28.53,-2.21,28.7,-2.21,28.7,-2.21
9.83,28.5,-2.23,28.7,-2.21,28.7,-2.21
9.86,28.47,-2.24,28.7,-2.21,28.7,-2.21
9.891,28.43,-2.21,28.7,-2.21,28.7,-2.21
9.924,28.48,-2.2,28.7,-2.21,28.7,-2.21
9.955,28.49,-2.24,28.7,-2.21,28.7,-2.21
9.986,28.5,-2.22,28.7,-2.21,28.7,-2.21
10.018,28.52,-2.19,28.7,-2.2,28.7,-2.2
10.05,28.51,-2.17,28.7,-2.21,28.7,-2.21
10.081,28.5,-2.18,28.7,-2.21,28.7,-2.21
10.113,28.51,-2.17,28.7,-2.21,28.7,-2.2
10.145,28.56,-2.2,28.7,-2.2,28.7,-2.2
10.177,28.56,-2.23,28.7,-2.2,28.7,-2.2
10.208,28.5,-2.23,28.7,-2.2,28.7,-2.2
10.24,28.53,-2.21,28.7,-2.2,28.7,-2.2
10.273,28.53,-2.19,28.7,-2.2,28.7,-2.2
10.304,28.55,-2.22,28.7,-2.2,28.7,-2.2
10.336,28.53,-2.26,28.7,-2.2,28.7,-2.2
10.367,28.55,-2.24,28.71,-2.2,28.7,-2.2
10.398,28.56,-2.24,28.71,-2.2,28.7,-2.2
10.429,28.53,-2.25,28.71,-2.2,28.7,-2.2
10.462,28.51,-2.23,28.71,-2.2,28.71,-2.2
10.494,28.5,-2.21,28.71,-2.2,28.71,-2.2
10.526,28.44,-2.19,28.71,-2.2,28.71,-2.2
10.557,28.51,-2.2,28.71,-2.2,28.71,-2.2
10.589,28.54,-2.25,28.71,-2.2,28.71,-2.2
10.62,28.48,-2.24,28.71,-2.2,28.71,-2.2
10.652,28.49,-2.18,28.71,-2.2,28.71,-2.2
10.683,28.54,-2.17,28.71,-2.2,28.71,-2.2
10.715,28.55,-2.2,28.71,-2.2,28.71,-2.2
10.747,28.54,-2.22,28.71,-2.2,28.71,-2.2
10.778,28.48,-2.23,28.71,-2.2,28.71,-2.2
10.81,28.51,-2.18,28.71,-2.2,28.71,-2.2
10.842,28.55,-2.16,28.71,-2.2,28.71,-2.2
10.874,28.54,-2.21,28.71,-2.2,28.71,-2.2
10.904,28.52,-2.23,28.71,-2.2,28.71,-2.2
10.936,28.54,-2.25,28.71,-2.2,28.71,-2.2
10.967,28.54,-2.2,28.71,-2.2,28.71,-2.2
11.0,28.48,-2.22,28.71,-2.2,28.71,-2.2
11.033,28.45,-2.22,28.71,-2.2,28.71,-2.2
11.064,28.54,-2.21,28.71,-2.2,28.71,-2.2
11.096,28.57,-2.21,28.71,-2.2,28.71,-2.2
11.127,28.57,-2.21,28.71,-2.2,28.71,-2.2
11.159,28.54,-2.18,28.71,-2.2,28.71,-2.2
11.19,28.5,-2.18,28.71,-2.2,28.7,-2.2
11.221,28.52,-2.18,28.71,-2.2,28.71,-2.2
11.253,28.53,-2.24,28.71,-2.2,28.71,-2.2
11.284,28.54,-2.27,28.71,-2.2,28.7,-2.2
11.315,28.52,-2.24,28.71,-2.2,28.7,-2.2
11.347,28.55,-2.21,28.71,-2.2,28.7,-2.2
11.378,28.54,-2.21,28.71,-2.2,28.7,-2.2
11.409,28.47,-2.17,28.71,-2.2,28.7,-2.2
11.44,28.47,-2.15,28.71,-2.2,28.7,-2.2
11.472,28.52,-2.19,28.7,-2.2,28.7,-2.2
11.504,28.54,-2.19,28.7,-2.2,28.7,-2.2
11.535,28.55,-2.22,28.71,-2.2,28.7,-2.2
11.567,28.56,-2.21,28.71,-2.2,28.71,-2.2
11.598,28.53,-2.2,28.71,-2.2,28.71,-2.2
11.63,28.45,-2.24,28.71,-2.2,28.7,-2.2
11.661,28.48,-2.24,28.71,-2.2,28.7,-2.2
11.702,28.52,-2.22,28.71,-2.2,28.7,-2.2
11.735,28.56,-2.23,28.71,-2.2,28.7,-2.2
11.766,28.53,-2.23,28.71,-2.2,28.7,-2.2
11.798,28.5,-2.19,28.71,-2.2,28.7,-2.2
11.83,28.57,-2.18,28.71,-2.2,28.71,-2.2
11.861,28.56,-2.19,28.71,-2.2,28.71,-2.2
11.893,28.57,-2.21,28.71,-2.2,28.71,-2.2
11.924,28.57,-2.19,28.71,-2.2,28.71,-2.2
11.956,28.52,-2.19,28.71,-2.2,28.71,-2.2
11.987,28.54,-2.2,28.71,-2.2,28.71,-2.2
12.019,28.55,-2.23,28.71,-2.2,28.71,-2.2
12.05,28.5,-2.24,28.71,-2.2,28.71,-2.2
12.082,28.49,-2.22,28.71,-2.2,28.71,-2.2
12.114,28.56,-2.2,28.71,-2.2,28.71,-2.2
12.145,28.58,-2.22,28.71,-2.2,28.71,-2.2
12.176,28.5,-2.24,28.71,-2.2,28.71,-2.2
12.208,28.47,-2.26,28.71,-2.2,28.71,-2.2
12.241,28.51,-2.19,28.71,-2.2,28.71,-2.2
12.274,28.52,-2.23,28.71,-2.2,28.71,-2.2
12.305,28.51,-2.25,28.71,-2.2,28.71,-2.2
12.337,28.54,-2.19,28.71,-2.2,28.71,-2.2
12.369,28.59,-2.2,28.71,-2.2,28.71,-2.2
12.401,28.6,-2.23,28.71,-2.2,28.71,-2.2
12.432,28.61,-2.22,28.71,-2.2,28.71,-2.2
12.464,28.52,-2.24,28.71,-2.2,28.71,-2.2
12.497,28.48,-2.28,28.71,-2.2,28.71,-2.2
12.528,28.5,-2.25,28.71,-2.2,28.71,-2.2
12.562,28.55,-2.24,28.71,-2.2,28.71,-2.2
12.594,28.57,-2.23,28.71,-2.2,28.71,-2.2
12.626,28.55,-2.23,28.71,-2.2,28.71,-2.2
12.658,28.52,-2.21,28.71,-2.2,28.71,-2.2
12.688,28.49,-2.16,28.71,-2.2,28.71,-2.2
12.719,28.47,-2.17,28.71,-2.2,28.71,-2.2
12.75,28.5,-2.2,28.71,-2.2,28.71,-2.2
12.782,28.55,-2.22,28.71,-2.2,28.71,-2.2
12.813,28.55,-2.27,28.71,-2.2,28.71,-2.2
12.844,28.47,-2.26,28.71,-2.2,28.71,-2.2
12.876,28.49,-2.25,28.71,-2.2,28.71,-2.2
12.906,28.53,-2.24,28.71,-2.2,28.71,-2.2
12.937,28.52,-2.28,28.71,-2.2,28.71,-2.2
12.969,28.54,-2.19,28.71,-2.2,28.71,-2.2
13.0,28.57,-2.16,28.71,-2.2,28.71,-2.2
13.031,28.52,-2.25,28.71,-2.2,28.71,-2.2
13.063,28.47,-2.21,28.71,-2.2,28.71,-2.2
13.095,28.53,-2.2,28.71,-2.2,28.71,-2.2
13.126,28.55,-2.2,28.71,-2.2,28.71,-2.2
13.158,28.54,-2.17,28.71,-2.2,28.71,-2.2
13.191,28.56,-2.19,28.71,-2.2,28.71,-2.2
13.223,28.54,-2.2,28.71,-2.2,28.71,-2.2
13.255,28.51,-2.22,28.71,-2.2,28.71,-2.2
13.29,28.5,-2.22,28.71,-2.2,28.71,-2.2
13.324,28.51,-2.21,28.71,-2.2,28.71,-2.2
13.356,28.54,-2.22,28.71,-2.2,28.71,-2.2
13.387,28.55,-2.2,28.71,-2.2,28.71,-2.2
13.42,28.55,-2.2,28.71,-2.2,28.71,-2.2
13.452,28.54,-2.16,28.71,-2.2,28.71,-2.2
13.485,28.54,-2.18,28.71,-2.2,28.71,-2.2
13.518,28.58,-2.27,28.71,-2.2,28.71,-2.2
13.552,28.53,-2.26,28.71,-2.2,28.71,-2.2
13.586,28.53,-2.19,28.71,-2.2,28.71,-2.2
13.62,28.53,-2.26,28.71,-2.2,28.71,-2.2
13.654,28.49,-2.3,28.71,-2.2,28.71,-2.2
13.686,28.5,-2.19,28.71,-2.2,28.71,-2.2
13.718,28.52,-2.17,28.71,-2.2,28.71,-2.2
13.753,28.51,-2.21,28.71,-2.2,28.71,-2.2
13.786,28.49,-2.23,28.71,-2.2,28.71,-2.2
13.818,28.51,-2.24,28.71,-2.2,28.71,-2.2
13.851,28.53,-2.21,28.71,-2.2,28.71,-2.2
13.884,28.52,-2.19,28.71,-2.2,28.71,-2.2
13.916,28.55,-2.19,28.71,-2.2,28.71,-2.2
13.989,28.51,-2.17,28.71,-2.2,28.71,-2.2
