Time (s),Gyro Roll (deg)
22.559,-0.74
22.573,-0.74
22.588,-0.74
22.602,-0.74
22.617,-0.74
22.631,-0.74
22.646,-0.74
22.66,-0.74
22.675,-0.74
22.689,-0.74
22.704,-0.74
22.719,-0.74
22.733,-0.74
22.748,-0.74
22.762,-0.74
22.777,-0.74
22.792,-0.74
22.806,-0.74
22.821,-0.74
22.835,-0.74
22.85,-0.74
22.864,-0.74
22.878,-0.74
22.893,-0.74
22.907,-0.74
22.922,-0.74
22.936,-0.74
22.95,-0.74
22.965,-0.74
22.98,-0.74
22.994,-0.74
23.009,-0.74
23.023,-0.74
23.038,-0.74
23.052,-0.74
23.067,-0.74
23.081,-0.74
23.096,-0.74
23.11,-0.74
23.125,-0.74
23.139,-0.74
23.153,-0.74
23.168,-0.74
23.182,-0.74
23.197,-0.74
23.212,-0.74
23.226,-0.74
23.24,-0.74
23.255,-0.74
23.27,-0.74
23.284,-0.74
23.299,-0.74
23.313,-0.74
23.328,-0.74
23.342,-0.74
23.357,-0.74
23.371,-0.74
23.385,-0.74
23.4,-0.74
23.415,-0.74
23.429,-0.74
23.444,-0.74
23.458,-0.74
23.473,-0.74
23.488,-0.74
23.502,-0.74
23.516,-0.74
23.531,-0.74
23.545,-0.74
23.56,-0.74
23.575,-0.74
23.589,-0.74
23.603,-0.74
23.618,-0.74
23.632,-0.74
23.647,-0.74
23.661,-0.74
23.676,-0.74
23.69,-0.74
23.705,-0.74
23.719,-0.74
23.734,-0.74
23.748,-0.74
23.762,-0.75
23.777,-0.74
23.791,-0.74
23.806,-0.74
23.82,-0.74
23.835,-0.74
23.849,-0.74
23.863,-0.74
23.878,-0.75
23.892,-0.75
23.907,-0.74
23.921,-0.75
23.935,-0.75
23.95,-0.75
23.965,-0.74
23.98,-0.74
23.994,-0.74
24.009,-0.74
24.023,-0.74
24.038,-0.74
24.053,-0.74
24.067,-0.74
24.082,-0.74
24.096,-0.74
24.11,-0.74
24.125,-0.74
24.139,-0.74
24.154,-0.74
24.169,-0.74
24.183,-0.74
24.198,-0.74
24.212,-0.74
24.227,-0.74
24.241,-0.74
24.256,-0.74
24.27,-0.74
24.285,-0.74
24.299,-0.74
24.314,-0.74
24.329,-0.74
24.343,-0.74
24.358,-0.74
24.372,-0.74
24.387,-0.74
24.401,-0.74
24.416,-0.74
24.43,-0.74
24.445,-0.74
24.459,-0.74
24.474,-0.74
24.488,-0.74
24.503,-0.74
24.517,-0.74
24.532,-0.74
24.546,-0.74
24.561,-0.74
24.575,-0.74
24.59,-0.74
24.604,-0.74
24.619,-0.74
24.633,-0.73
24.648,-0.73
24.662,-0.73
24.677,-0.73
24.692,-0.73
24.706,-0.73
24.721,-0.73
24.735,-0.73
24.749,-0.73
24.764,-0.73
24.778,-0.73
24.792,-0.73
24.807,-0.73
24.821,-0.74
24.836,-0.74
24.85,-0.74
24.865,-0.74
24.879,-0.74
24.894,-0.73
24.908,-0.73
24.923,-0.73
24.938,-0.73
24.952,-0.73
24.966,-0.73
24.981,-0.73
24.996,-0.73
25.01,-0.73
25.024,-0.73
25.039,-0.73
25.053,-0.73
25.068,-0.73
25.082,-0.73
25.096,-0.73
25.111,-0.73
25.126,-0.73
25.14,-0.73
25.155,-0.73
25.169,-0.73
25.184,-0.73
25.199,-0.73
25.213,-0.73
25.227,-0.73
25.242,-0.73
25.256,-0.73
25.271,-0.73
25.285,-0.73
25.3,-0.73
25.314,-0.73
25.329,-0.73
25.343,-0.73
25.358,-0.73
25.372,-0.73
25.387,-0.73
25.401,-0.73
25.416,-0.73
25.43,-0.73
25.445,-0.73
25.459,-0.73
25.474,-0.73
25.488,-0.73
25.503,-0.73
25.517,-0.73
25.532,-0.73
25.546,-0.73
25.56,-0.73
25.576,-0.73
25.59,-0.73
25.605,-0.73
25.619,-0.73
25.634,-0.73
25.648,-0.73
25.662,-0.73
25.677,-0.73
25.692,-0.73
25.706,-0.73
25.72,-0.73
25.735,-0.73
25.75,-0.73
25.765,-0.73
25.779,-0.73
25.794,-0.73
25.809,-0.72
25.823,-0.72
25.838,-0.73
25.852,-0.73
25.867,-0.73
25.881,-0.73
25.896,-0.73
25.91,-0.72
25.925,-0.72
25.939,-0.72
25.954,-0.73
25.968,-0.72
25.983,-0.72
25.998,-0.72
26.012,-0.72
26.026,-0.72
26.041,-0.72
26.055,-0.72
26.07,-0.72
26.084,-0.72
26.099,-0.72
26.113,-0.72
26.128,-0.72
26.147,-0.72
26.161,-0.72
26.176,-0.72
26.19,-0.72
26.205,-0.72
26.219,-0.72
26.233,-0.72
26.249,-0.72
26.263,-0.72
26.278,-0.72
26.292,-0.72
26.307,-0.73
26.321,-0.73
26.336,-0.73
26.35,-0.73
26.364,-0.72
26.379,-0.72
26.394,-0.72
26.408,-0.72
26.423,-0.72
26.437,-0.72
26.452,-0.72
26.466,-0.72
26.48,-0.73
26.495,-0.73
26.509,-0.73
26.524,-0.72
26.538,-0.72
26.553,-0.72
26.567,-0.72
26.581,-0.72
26.596,-0.72
26.61,-0.72
26.625,-0.72
26.64,-0.72
26.654,-0.72
26.669,-0.72
26.684,-0.72
26.699,-0.73
26.713,-0.72
26.728,-0.72
26.742,-0.72
26.757,-0.72
26.772,-0.72
26.786,-0.72
26.8,-0.72
26.814,-0.72
26.829,-0.72
26.843,-0.72
26.858,-0.72
26.872,-0.72
26.887,-0.72
26.901,-0.72
26.916,-0.72
26.93,-0.72
26.945,-0.72
26.959,-0.72
26.974,-0.72
26.988,-0.72
27.003,-0.72
27.017,-0.72
27.032,-0.72
27.046,-0.72
27.06,-0.72
27.075,-0.72
27.089,-0.72
27.105,-0.72
27.119,-0.73
27.134,-0.73
27.149,-0.72
27.164,-0.72
27.179,-0.72
27.193,-0.72
27.208,-0.72
27.222,-0.72
27.237,-0.72
27.251,-0.72
27.266,-0.72
27.28,-0.72
27.295,-0.72
27.309,-0.72
27.324,-0.72
27.338,-0.72
27.352,-0.72
27.367,-0.72
27.381,-0.72
27.396,-0.72
27.41,-0.72
27.425,-0.72
27.439,-0.72
27.454,-0.72
27.468,-0.72
27.483,-0.72
27.497,-0.72
27.512,-0.72
27.526,-0.72
27.541,-0.72
27.555,-0.72
27.569,-0.72
27.584,-0.72
27.599,-0.72
27.613,-0.72
27.628,-0.72
27.642,-0.72
27.656,-0.72
27.671,-0.72
27.686,-0.72
27.7,-0.72
27.714,-0.72
27.729,-0.72
27.743,-0.72
27.758,-0.72
27.772,-0.72
27.787,-0.72
27.801,-0.72
27.816,-0.72
27.83,-0.72
27.845,-0.72
27.859,-0.72
27.874,-0.72
27.888,-0.72
27.902,-0.72
27.917,-0.72
27.931,-0.72
27.945,-0.72
27.96,-0.72
27.974,-0.72
27.989,-0.72
28.003,-0.72
28.018,-0.72
28.032,-0.72
28.047,-0.72
28.061,-0.72
28.076,-0.72
28.09,-0.72
28.105,-0.72
28.119,-0.72
28.133,-0.72
28.148,-0.72
28.162,-0.72
28.176,-0.72
28.191,-0.72
28.205,-0.72
28.219,-0.72
28.234,-0.72
28.249,-0.72
28.263,-0.72
28.278,-0.72
28.292,-0.72
28.306,-0.73
28.321,-0.72
28.335,-0.73
28.35,-0.73
28.364,-0.73
28.379,-0.73
28.393,-0.73
28.408,-0.73
28.422,-0.73
28.436,-0.73
28.452,-0.73
28.466,-0.73
28.481,-0.73
28.495,-0.73
28.51,-0.73
28.524,-0.73
28.539,-0.73
28.553,-0.73
28.568,-0.73
28.583,-0.73
28.598,-0.73
28.613,-0.73
28.627,-0.73
28.642,-0.73
28.656,-0.73
28.671,-0.73
28.685,-0.73
28.7,-0.73
28.714,-0.73
28.729,-0.73
28.743,-0.73
28.759,-0.73
28.773,-0.73
28.788,-0.73
28.802,-0.73
28.816,-0.73
28.831,-0.73
28.846,-0.73
28.861,-0.73
28.876,-0.73
28.89,-0.73
28.905,-0.73
28.919,-0.73
28.934,-0.74
28.949,-0.74
28.963,-0.74
28.977,-0.74
28.992,-0.74
29.006,-0.74
29.021,-0.73
29.035,-0.73
29.05,-0.73
29.064,-0.74
29.079,-0.74
29.093,-0.74
29.107,-0.74
29.122,-0.73
29.136,-0.74
29.151,-0.74
29.165,-0.74
29.18,-0.74
29.196,-0.74
29.21,-0.74
29.225,-0.74
29.239,-0.74
29.254,-0.74
29.268,-0.74
29.283,-0.74
29.297,-0.74
29.312,-0.74
29.326,-0.74
29.341,-0.74
29.355,-0.74
29.37,-0.74
29.384,-0.74
29.399,-0.74
29.413,-0.74
29.428,-0.74
29.442,-0.74
29.457,-0.74
29.472,-0.74
29.486,-0.74
29.5,-0.74
29.515,-0.74
29.529,-0.74
29.544,-0.74
29.558,-0.74
29.573,-0.74
29.587,-0.74
29.602,-0.74
29.616,-0.74
29.631,-0.74
29.645,-0.74
29.66,-0.74
29.674,-0.74
29.689,-0.74
29.704,-0.74
29.719,-0.74
29.733,-0.74
29.748,-0.74
29.763,-0.74
29.777,-0.74
29.791,-0.74
29.806,-0.74
29.82,-0.74
29.834,-0.74
29.849,-0.74
29.863,-0.74
29.878,-0.74
29.892,-0.74
29.907,-0.74
29.921,-0.74
29.935,-0.74
29.95,-0.74
29.966,-0.74
29.98,-0.74
29.994,-0.74
30.009,-0.74
30.024,-0.74
30.038,-0.74
30.053,-0.75
30.068,-0.75
30.082,-0.75
30.097,-0.74
30.111,-0.74
30.126,-0.74
30.14,-0.74
30.155,-0.74
30.17,-0.74
30.185,-0.74
30.2,-0.74
30.214,-0.74
30.229,-0.74
30.243,-0.74
30.258,-0.74
30.273,-0.74
30.287,-0.74
30.302,-0.74
30.316,-0.75
30.33,-0.75
30.345,-0.75
30.359,-0.75
30.373,-0.75
30.388,-0.75
30.402,-0.75
30.417,-0.75
30.431,-0.75
30.445,-0.75
30.461,-0.75
30.476,-0.75
30.49,-0.75
30.505,-0.75
30.519,-0.75
30.534,-0.75
30.548,-0.75
30.562,-0.75
30.577,-0.75
30.592,-0.75
30.606,-0.75
30.621,-0.75
30.635,-0.75
30.649,-0.74
30.664,-0.74
30.678,-0.75
30.693,-0.75
30.707,-0.75
30.721,-0.75
30.736,-0.75
30.75,-0.75
30.765,-0.75
30.779,-0.75
30.794,-0.75
30.808,-0.75
30.823,-0.75
30.837,-0.75
30.852,-0.75
30.866,-0.75
30.88,-0.75
30.895,-0.75
30.909,-0.75
30.924,-0.75
30.938,-0.75
30.952,-0.74
30.967,-0.74
30.982,-0.74
30.996,-0.74
31.011,-0.74
31.025,-0.74
31.04,-0.74
31.054,-0.74
31.068,-0.74
31.083,-0.74
31.097,-0.74
31.111,-0.74
31.126,-0.74
31.14,-0.74
31.155,-0.74
31.169,-0.75
31.183,-0.75
31.198,-0.75
31.212,-0.75
31.227,-0.75
31.241,-0.74
31.256,-0.75
31.27,-0.75
31.284,-0.75
31.299,-0.75
31.313,-0.74
31.327,-0.74
31.342,-0.74
31.356,-0.74
31.371,-0.74
31.385,-0.74
31.4,-0.74
31.414,-0.74
31.429,-0.74
31.443,-0.74
31.457,-0.74
31.472,-0.74
31.486,-0.74
31.501,-0.74
31.515,-0.74
31.53,-0.74
31.544,-0.74
31.559,-0.74
31.573,-0.74
31.588,-0.74
31.602,-0.74
31.617,-0.74
31.631,-0.74
31.646,-0.74
31.66,-0.74
31.675,-0.74
31.689,-0.74
31.705,-0.74
31.72,-0.74
31.734,-0.74
31.748,-0.74
31.763,-0.74
31.777,-0.74
31.792,-0.74
31.806,-0.74
31.82,-0.74
31.835,-0.74
31.849,-0.74
31.864,-0.74
31.878,-0.74
31.893,-0.74
31.907,-0.74
31.922,-0.74
31.936,-0.74
31.951,-0.74
31.965,-0.75
31.98,-0.75
31.994,-0.75
32.009,-0.75
32.024,-0.75
32.038,-0.74
32.052,-0.74
32.067,-0.75
32.081,-0.75
32.095,-0.74
32.11,-0.74
32.125,-0.74
32.139,-0.75
32.153,-0.74
32.168,-0.75
32.182,-0.74
32.196,-0.74
32.211,-0.74
32.225,-0.74
32.24,-0.74
32.255,-0.74
32.269,-0.74
32.283,-0.74
32.298,-0.74
32.312,-0.74
32.326,-0.74
32.341,-0.74
32.356,-0.74
32.37,-0.74
32.384,-0.74
32.399,-0.74
32.413,-0.74
32.428,-0.74
32.443,-0.74
32.458,-0.74
32.472,-0.74
32.486,-0.74
32.501,-0.74
32.515,-0.74
32.53,-0.74
32.544,-0.74
32.559,-0.74
32.573,-0.74
32.587,-0.73
32.602,-0.73
32.616,-0.73
32.631,-0.74
32.645,-0.74
32.66,-0.74
32.674,-0.74
32.689,-0.74
32.703,-0.74
32.718,-0.74
32.732,-0.74
32.746,-0.74
32.761,-0.74
32.776,-0.74
32.79,-0.74
32.804,-0.74
32.819,-0.74
32.833,-0.74
32.848,-0.74
32.862,-0.74
32.876,-0.74
32.891,-0.74
32.905,-0.74
32.92,-0.74
32.934,-0.74
32.949,-0.73
32.963,-0.73
32.978,-0.73
32.992,-0.73
33.006,-0.73
33.021,-0.73
33.035,-0.73
33.05,-0.73
33.064,-0.73
33.079,-0.73
33.093,-0.73
33.108,-0.73
33.122,-0.73
33.137,-0.73
33.151,-0.73
33.165,-0.73
33.18,-0.73
33.194,-0.73
33.209,-0.73
33.223,-0.74
33.238,-0.73
33.252,-0.73
33.266,-0.73
33.281,-0.73
33.295,-0.73
33.31,-0.73
33.324,-0.73
33.338,-0.73
33.352,-0.73
33.367,-0.73
33.381,-0.73
33.396,-0.73
33.41,-0.73
33.424,-0.73
33.439,-0.73
33.453,-0.73
33.468,-0.73
33.482,-0.73
33.496,-0.73
33.511,-0.73
33.525,-0.73
33.54,-0.73
33.555,-0.73
33.569,-0.73
33.583,-0.73
33.597,-0.73
33.612,-0.73
33.626,-0.73
33.641,-0.73
33.655,-0.73
33.669,-0.73
33.684,-0.73
33.698,-0.73
33.713,-0.73
33.727,-0.73
33.742,-0.73
33.756,-0.73
33.77,-0.73
33.785,-0.73
33.799,-0.73
33.814,-0.73
33.828,-0.73
33.843,-0.73
33.857,-0.73
33.871,-0.73
33.886,-0.73
33.9,-0.73
33.915,-0.73
33.929,-0.73
33.943,-0.73
33.958,-0.73
33.973,-0.73
33.987,-0.73
34.001,-0.73
34.016,-0.73
34.03,-0.73
34.045,-0.73
34.059,-0.73
34.074,-0.73
34.088,-0.73
34.103,-0.73
34.117,-0.73
34.131,-0.73
34.146,-0.73
34.16,-0.73
34.175,-0.72
34.189,-0.73
34.204,-0.73
34.218,-0.73
34.233,-0.73
34.247,-0.72
34.262,-0.72
34.276,-0.72
34.291,-0.72
34.305,-0.72
34.319,-0.72
34.334,-0.72
34.348,-0.72
34.363,-0.72
34.377,-0.73
34.392,-0.73
34.406,-0.73
34.42,-0.73
34.435,-0.73
34.449,-0.73
34.464,-0.73
34.478,-0.73
34.492,-0.73
34.507,-0.73
34.521,-0.73
34.536,-0.73
34.55,-0.73
34.565,-0.73
34.579,-0.73
34.594,-0.73
34.608,-0.73
34.623,-0.73
34.637,-0.73
34.652,-0.73
34.666,-0.73
34.681,-0.73
34.695,-0.73
34.709,-0.73
34.724,-0.73
34.738,-0.73
34.753,-0.73
34.767,-0.73
34.782,-0.73
34.797,-0.73
34.811,-0.73
34.825,-0.73
34.84,-0.73
34.854,-0.73
34.869,-0.73
34.883,-0.73
34.898,-0.73
34.912,-0.73
34.927,-0.73
34.941,-0.73
34.956,-0.72
34.97,-0.73
34.985,-0.73
34.999,-0.73
35.014,-0.72
35.028,-0.73
35.043,-0.73
35.057,-0.73
35.072,-0.73
35.086,-0.73
35.1,-0.73
35.115,-0.73
35.129,-0.73
35.144,-0.73
35.158,-0.73
35.172,-0.73
35.187,-0.73
35.201,-0.73
35.215,-0.73
35.23,-0.74
35.244,-0.74
35.259,-0.74
35.273,-0.74
35.288,-0.74
35.302,-0.74
35.317,-0.74
35.331,-0.74
35.346,-0.74
35.361,-0.74
35.375,-0.74
35.389,-0.74
35.404,-0.74
35.418,-0.74
35.433,-0.74
35.448,-0.74
35.462,-0.74
35.477,-0.74
35.492,-0.74
35.506,-0.74
35.521,-0.74
35.535,-0.74
35.55,-0.74
35.564,-0.74
35.579,-0.74
35.593,-0.73
35.608,-0.73
35.622,-0.73
35.637,-0.73
35.651,-0.73
35.666,-0.73
35.681,-0.73
35.696,-0.73
35.711,-0.73
35.726,-0.73
35.74,-0.73
35.755,-0.73
35.769,-0.73
35.784,-0.73
35.798,-0.73
35.813,-0.73
35.827,-0.73
35.842,-0.73
35.856,-0.73
35.87,-0.73
35.885,-0.73
35.899,-0.73
35.917,-0.73
35.931,-0.73
35.946,-0.73
35.961,-0.73
35.975,-0.73
35.989,-0.73
36.004,-0.73
36.018,-0.73
36.033,-0.73
36.048,-0.73
36.062,-0.73
36.077,-0.73
36.092,-0.73
36.106,-0.73
36.121,-0.73
36.135,-0.73
36.15,-0.73
36.164,-0.73
36.179,-0.74
36.194,-0.74
36.208,-0.74
36.223,-0.74
36.237,-0.74
36.252,-0.73
36.266,-0.74
36.28,-0.74
36.295,-0.74
36.309,-0.74
36.324,-0.74
36.338,-0.74
36.352,-0.74
36.367,-0.74
36.381,-0.74
36.396,-0.74
36.411,-0.74
36.425,-0.74
36.439,-0.74
36.454,-0.74
36.469,-0.74
36.483,-0.74
36.497,-0.74
36.512,-0.74
36.526,-0.74
36.541,-0.74
36.556,-0.74
36.57,-0.74
36.584,-0.74
36.599,-0.74
36.614,-0.74
36.628,-0.74
36.643,-0.74
36.657,-0.74
36.672,-0.74
36.687,-0.74
36.701,-0.74
36.715,-0.74
36.73,-0.74
36.745,-0.74
36.759,-0.74
36.774,-0.74
36.788,-0.74
36.803,-0.74
36.817,-0.74
36.832,-0.74
36.846,-0.74
36.861,-0.73
36.875,-0.73
36.89,-0.73
36.905,-0.73
36.919,-0.73
36.934,-0.73
36.948,-0.73
36.963,-0.73
36.977,-0.73
36.992,-0.73
37.006,-0.73
37.021,-0.73
37.036,-0.73
37.051,-0.73
37.064,-0.73
37.079,-0.73
37.094,-0.73
37.108,-0.73
37.123,-0.73
37.138,-0.73
37.152,-0.73
37.167,-0.73
37.181,-0.73
37.195,-0.73
37.21,-0.73
37.224,-0.73
37.239,-0.73
37.253,-0.73
37.268,-0.73
37.282,-0.73
37.297,-0.73
37.311,-0.73
37.326,-0.73
37.34,-0.73
37.355,-0.73
37.369,-0.73
37.384,-0.73
37.398,-0.73
37.413,-0.73
37.428,-0.73
37.442,-0.73
37.456,-0.73
37.471,-0.73
37.485,-0.73
37.5,-0.73
37.514,-0.73
37.529,-0.73
37.543,-0.73
37.558,-0.73
37.572,-0.73
37.587,-0.73
37.601,-0.73
37.616,-0.73
37.63,-0.73
37.645,-0.73
37.66,-0.73
37.674,-0.73
37.688,-0.73
37.703,-0.73
37.717,-0.73
37.732,-0.73
37.747,-0.73
37.761,-0.73
37.776,-0.73
37.79,-0.73
37.807,-0.73
37.821,-0.73
37.835,-0.73
37.85,-0.74
37.865,-0.74
37.879,-0.74
37.894,-0.74
37.908,-0.74
37.923,-0.74
37.938,-0.74
37.952,-0.74
37.967,-0.73
37.981,-0.73
37.996,-0.73
38.01,-0.73
38.025,-0.73
38.04,-0.73
38.055,-0.73
38.069,-0.73
38.084,-0.73
38.098,-0.73
38.113,-0.74
38.127,-0.74
38.142,-0.73
38.156,-0.73
38.171,-0.73
38.186,-0.73
38.2,-0.73
38.215,-0.73
38.23,-0.73
38.244,-0.73
38.259,-0.73
38.273,-0.73
38.287,-0.73
38.302,-0.73
38.316,-0.73
38.331,-0.74
38.345,-0.74
38.36,-0.74
38.374,-0.74
38.389,-0.73
38.403,-0.73
38.418,-0.73
38.433,-0.73
38.447,-0.73
38.462,-0.73
38.476,-0.73
38.49,-0.73
38.505,-0.73
38.519,-0.73
38.534,-0.73
38.548,-0.73
38.563,-0.73
38.577,-0.74
38.592,-0.74
38.606,-0.74
38.621,-0.74
38.635,-0.74
38.65,-0.74
38.664,-0.74
38.678,-0.74
38.693,-0.74
38.707,-0.74
38.722,-0.74
38.736,-0.74
38.751,-0.74
38.766,-0.74
38.78,-0.74
38.795,-0.74
38.809,-0.74
38.823,-0.74
38.838,-0.74
38.852,-0.74
38.866,-0.74
38.881,-0.74
38.895,-0.74
38.91,-0.74
38.924,-0.74
38.938,-0.74
38.953,-0.74
38.967,-0.74
38.982,-0.74
38.996,-0.74
39.011,-0.74
39.025,-0.74
39.04,-0.74
39.054,-0.74
39.069,-0.74
39.084,-0.74
39.098,-0.74
39.113,-0.74
39.127,-0.74
39.142,-0.74
39.156,-0.74
39.171,-0.74
39.185,-0.74
39.2,-0.74
39.214,-0.74
39.229,-0.74
39.243,-0.74
39.258,-0.74
39.272,-0.74
39.287,-0.74
39.301,-0.74
39.315,-0.74
39.33,-0.74
39.345,-0.74
39.36,-0.74
39.374,-0.74
39.388,-0.74
39.403,-0.74
39.417,-0.74
39.431,-0.74
39.446,-0.74
39.461,-0.74
39.475,-0.74
39.489,-0.74
39.504,-0.74
39.518,-0.74
39.533,-0.74
39.548,-0.74
39.562,-0.74
39.576,-0.74
39.59,-0.74
39.605,-0.74
39.62,-0.74
39.634,-0.75
39.648,-0.74
39.663,-0.74
39.677,-0.74
39.692,-0.74
39.707,-0.74
39.721,-0.74
39.736,-0.74
39.75,-0.74
39.765,-0.74
39.779,-0.74
39.794,-0.74
39.808,-0.74
39.823,-0.74
39.837,-0.74
39.852,-0.74
39.867,-0.74
39.881,-0.74
39.895,-0.74
39.91,-0.74
39.924,-0.74
39.939,-0.74
39.954,-0.74
39.968,-0.74
39.983,-0.74
39.997,-0.74
40.012,-0.74
40.027,-0.74
40.041,-0.74
40.055,-0.74
40.07,-0.74
40.084,-0.74
40.099,-0.74
40.114,-0.74
40.128,-0.74
40.143,-0.74
40.157,-0.74
40.172,-0.74
40.187,-0.74
40.201,-0.74
40.216,-0.74
40.231,-0.74
40.245,-0.74
40.26,-0.74
40.274,-0.74
40.288,-0.74
40.303,-0.74
40.317,-0.74
40.332,-0.74
40.346,-0.74
40.36,-0.74
40.375,-0.74
40.389,-0.74
40.403,-0.74
40.418,-0.74
40.432,-0.74
40.447,-0.74
40.461,-0.74
40.476,-0.74
40.49,-0.74
40.505,-0.74
40.519,-0.74
40.534,-0.74
40.548,-0.74
40.563,-0.74
40.577,-0.74
40.592,-0.74
40.606,-0.73
40.62,-0.73
40.635,-0.74
40.65,-0.74
40.664,-0.73
40.679,-0.73
40.693,-0.73
40.708,-0.73
40.723,-0.73
40.737,-0.73
40.752,-0.73
40.766,-0.73
40.781,-0.73
40.795,-0.73
40.81,-0.73
40.824,-0.74
40.839,-0.74
40.853,-0.73
40.868,-0.73
40.883,-0.74
40.897,-0.74
40.912,-0.74
40.926,-0.74
40.941,-0.74
40.955,-0.74
40.97,-0.74
40.984,-0.73
40.999,-0.73
41.013,-0.73
41.028,-0.73
41.042,-0.73
41.057,-0.73
41.071,-0.73
41.085,-0.73
41.1,-0.73
41.114,-0.73
41.129,-0.73
41.143,-0.73
41.158,-0.73
41.172,-0.73
41.187,-0.73
41.201,-0.73
41.216,-0.73
41.23,-0.73
41.245,-0.73
41.259,-0.73
41.274,-0.73
41.288,-0.73
41.303,-0.73
41.317,-0.73
41.332,-0.73
41.346,-0.73
41.361,-0.73
41.375,-0.73
41.389,-0.73
41.404,-0.73
41.418,-0.73
41.433,-0.73
41.448,-0.73
41.462,-0.73
41.476,-0.73
41.491,-0.73
41.505,-0.73
41.52,-0.73
41.534,-0.73
41.549,-0.73
41.563,-0.73
41.578,-0.73
41.592,-0.73
41.607,-0.73
41.621,-0.73
41.635,-0.73
41.65,-0.73
41.665,-0.73
41.679,-0.73
41.697,-0.73
41.711,-0.73
41.726,-0.73
41.74,-0.73
41.754,-0.73
41.769,-0.73
41.783,-0.73
41.798,-0.73
41.812,-0.73
41.827,-0.73
41.841,-0.73
41.856,-0.73
41.87,-0.73
41.885,-0.73
41.899,-0.73
41.914,-0.73
41.928,-0.73
41.943,-0.73
41.957,-0.73
41.972,-0.73
41.986,-0.73
42.001,-0.73
42.015,-0.73
42.03,-0.73
42.044,-0.73
42.059,-0.73
42.073,-0.73
42.088,-0.73
42.102,-0.73
42.117,-0.73
42.131,-0.73
42.146,-0.73
42.161,-0.73
42.175,-0.73
42.19,-0.73
42.204,-0.73
42.219,-0.73
42.236,-0.73
42.251,-0.73
42.266,-0.73
42.28,-0.73
42.295,-0.73
42.31,-0.73
42.324,-0.73
42.339,-0.73
42.353,-0.73
42.368,-0.73
42.382,-0.73
42.397,-0.73
42.411,-0.73
42.425,-0.73
42.44,-0.73
42.454,-0.73
42.469,-0.73
42.483,-0.73
42.498,-0.73
42.512,-0.73
42.527,-0.73
42.541,-0.73
42.556,-0.73
42.57,-0.73
42.585,-0.73
42.6,-0.73
42.614,-0.73
42.628,-0.73
42.643,-0.73
42.659,-0.73
42.674,-0.74
42.689,-0.74
42.704,-0.74
42.718,-0.73
42.732,-0.73
42.747,-0.74
42.761,-0.74
42.775,-0.74
42.79,-0.74
42.804,-0.74
42.819,-0.74
42.834,-0.74
42.848,-0.74
42.862,-0.74
42.877,-0.74
42.891,-0.74
42.906,-0.74
42.92,-0.74
42.934,-0.73
42.949,-0.73
42.963,-0.74
42.978,-0.74
42.993,-0.74
43.007,-0.73
43.022,-0.73
43.036,-0.73
43.051,-0.73
43.065,-0.73
43.08,-0.74
43.094,-0.74
43.109,-0.74
43.123,-0.74
43.138,-0.74
43.152,-0.74
43.167,-0.74
43.181,-0.74
43.195,-0.74
43.21,-0.74
43.224,-0.73
43.239,-0.74
43.253,-0.74
43.268,-0.74
43.282,-0.74
43.297,-0.74
43.311,-0.74
43.326,-0.74
43.34,-0.74
43.355,-0.74
43.369,-0.74
43.384,-0.74
43.398,-0.74
43.413,-0.74
43.427,-0.74
43.442,-0.74
43.456,-0.74
43.47,-0.74
43.485,-0.74
43.499,-0.74
43.514,-0.74
43.529,-0.74
43.543,-0.74
43.557,-0.74
43.572,-0.74
43.587,-0.74
43.601,-0.74
43.616,-0.74
43.63,-0.74
43.645,-0.74
43.66,-0.74
43.675,-0.74
43.689,-0.74
43.704,-0.74
43.719,-0.74
43.733,-0.74
43.747,-0.74
43.762,-0.74
43.776,-0.74
43.791,-0.74
43.805,-0.74
43.82,-0.74
43.834,-0.74
43.849,-0.74
43.863,-0.74
43.878,-0.74
43.893,-0.74
43.907,-0.74
43.921,-0.74
43.936,-0.74
43.951,-0.74
43.965,-0.74
43.981,-0.74
43.996,-0.74
44.01,-0.74
44.025,-0.74
44.04,-0.74
44.054,-0.74
44.068,-0.74
44.083,-0.74
44.097,-0.74
44.112,-0.74
44.127,-0.74
44.142,-0.74
44.156,-0.74
44.171,-0.74
44.185,-0.74
44.2,-0.74
44.215,-0.74
44.229,-0.74
44.243,-0.74
44.258,-0.74
44.272,-0.74
44.287,-0.74
44.301,-0.74
44.316,-0.74
44.331,-0.74
44.345,-0.74
44.36,-0.74
44.375,-0.74
44.389,-0.74
44.404,-0.74
44.418,-0.74
44.433,-0.74
44.448,-0.74
44.462,-0.75
44.476,-0.75
44.49,-0.75
44.505,-0.74
44.52,-0.74
44.534,-0.74
44.548,-0.74
44.563,-0.74
44.577,-0.74
44.592,-0.75
44.606,-0.75
44.621,-0.75
44.635,-0.75
44.649,-0.75
44.664,-0.75
44.678,-0.75
44.693,-0.75
44.708,-0.75
44.722,-0.75
44.737,-0.75
44.751,-0.75
44.765,-0.75
44.78,-0.75
44.794,-0.75
44.809,-0.75
44.824,-0.75
44.838,-0.75
44.852,-0.75
44.867,-0.75
44.882,-0.75
44.896,-0.75
44.911,-0.75
44.925,-0.75
44.94,-0.75
44.954,-0.75
44.969,-0.75
44.984,-0.75
44.998,-0.75
45.013,-0.75
45.027,-0.75
45.042,-0.75
45.056,-0.75
45.07,-0.75
45.085,-0.75
