Time (s),Accel Roll (deg),Accel Pitch (deg),Gyro Roll (deg),Gyro Pitch (deg),Filtered Roll (deg),Filtered Pitch (deg)
0.942,-0.86,-1.24,-0.81,-1.24,-0.81,-1.24
0.957,-0.97,-1.27,-0.8,-1.24,-0.8,-1.24
0.971,-1.01,-1.29,-0.8,-1.24,-0.8,-1.24
0.986,-1.08,-1.25,-0.8,-1.24,-0.8,-1.24
1.0,-1.1,-1.22,-0.8,-1.24,-0.81,-1.24
1.015,-0.99,-1.2,-0.8,-1.24,-0.81,-1.24
1.029,-1.0,-1.2,-0.8,-1.24,-0.81,-1.24
1.044,-1.04,-1.27,-0.8,-1.24,-0.81,-1.24
1.058,-1.07,-1.3,-0.8,-1.24,-0.81,-1.24
1.073,-1.02,-1.26,-0.81,-1.24,-0.81,-1.24
1.087,-0.98,-1.27,-0.81,-1.24,-0.81,-1.24
1.102,-1.02,-1.22,-0.81,-1.24,-0.81,-1.24
1.116,-1.0,-1.21,-0.81,-1.24,-0.81,-1.24
1.13,-0.98,-1.24,-0.8,-1.24,-0.81,-1.24
1.145,-0.98,-1.24,-0.81,-1.24,-0.81,-1.24
1.16,-0.97,-1.23,-0.81,-1.24,-0.81,-1.24
1.174,-0.97,-1.22,-0.8,-1.24,-0.81,-1.24
1.189,-0.96,-1.23,-0.8,-1.24,-0.8,-1.24
1.203,-1.03,-1.25,-0.8,-1.24,-0.8,-1.24
1.217,-1.02,-1.23,-0.8,-1.24,-0.81,-1.24
1.232,-1.0,-1.18,-0.8,-1.24,-0.81,-1.24
1.246,-1.0,-1.26,-0.8,-1.24,-0.81,-1.24
1.261,-1.03,-1.28,-0.8,-1.24,-0.81,-1.24
1.275,-1.07,-1.2,-0.8,-1.24,-0.81,-1.24
1.29,-1.01,-1.22,-0.81,-1.24,-0.81,-1.24
1.304,-1.02,-1.25,-0.81,-1.24,-0.81,-1.24
1.319,-0.96,-1.31,-0.81,-1.24,-0.81,-1.24
1.333,-0.94,-1.26,-0.8,-1.24,-0.81,-1.24
1.348,-0.98,-1.21,-0.8,-1.24,-0.8,-1.24
1.362,-0.98,-1.18,-0.8,-1.24,-0.8,-1.24
1.377,-0.98,-1.22,-0.8,-1.24,-0.8,-1.24
1.391,-1.03,-1.29,-0.8,-1.24,-0.8,-1.24
1.406,-1.09,-1.29,-0.8,-1.24,-0.8,-1.24
1.42,-1.05,-1.23,-0.8,-1.24,-0.81,-1.24
1.434,-1.01,-1.21,-0.8,-1.24,-0.81,-1.24
1.449,-0.99,-1.19,-0.81,-1.24,-0.81,-1.24
1.463,-1.03,-1.18,-0.81,-1.24,-0.81,-1.24
1.477,-0.94,-1.22,-0.81,-1.24,-0.81,-1.24
1.492,-0.94,-1.27,-0.81,-1.24,-0.81,-1.24
1.506,-1.07,-1.2,-0.8,-1.24,-0.81,-1.24
1.521,-1.11,-1.19,-0.81,-1.24,-0.81,-1.24
1.536,-1.08,-1.21,-0.81,-1.24,-0.81,-1.24
1.55,-1.03,-1.24,-0.81,-1.24,-0.81,-1.24
1.564,-1.05,-1.23,-0.81,-1.24,-0.81,-1.24
1.579,-1.05,-1.18,-0.81,-1.24,-0.81,-1.24
1.593,-1.04,-1.17,-0.81,-1.24,-0.81,-1.23
1.608,-1.03,-1.2,-0.81,-1.24,-0.81,-1.24
1.622,-1.05,-1.2,-0.81,-1.24,-0.81,-1.24
1.636,-1.01,-1.22,-0.81,-1.24,-0.81,-1.23
1.651,-0.94,-1.27,-0.81,-1.23,-0.81,-1.24
1.665,-0.94,-1.25,-0.81,-1.24,-0.81,-1.24
1.68,-1.01,-1.2,-0.81,-1.24,-0.81,-1.24
1.694,-1.06,-1.19,-0.81,-1.24,-0.81,-1.23
1.709,-1.02,-1.22,-0.81,-1.23,-0.81,-1.23
1.723,-1.02,-1.26,-0.81,-1.23,-0.81,-1.23
1.738,-1.03,-1.27,-0.81,-1.23,-0.81,-1.23
1.752,-0.98,-1.28,-0.81,-1.23,-0.81,-1.23
1.767,-0.98,-1.31,-0.81,-1.23,-0.81,-1.23
1.781,-1.01,-1.29,-0.81,-1.23,-0.81,-1.24
1.796,-0.98,-1.22,-0.81,-1.24,-0.81,-1.24
1.81,-0.96,-1.23,-0.81,-1.23,-0.81,-1.23
1.825,-0.95,-1.24,-0.81,-1.23,-0.81,-1.23
1.839,-0.98,-1.25,-0.81,-1.23,-0.81,-1.23
1.854,-1.01,-1.25,-0.81,-1.23,-0.81,-1.23
1.868,-0.95,-1.23,-0.81,-1.23,-0.81,-1.23
1.882,-1.05,-1.24,-0.81,-1.23,-0.81,-1.23
1.897,-1.07,-1.25,-0.81,-1.23,-0.81,-1.23
1.911,-1.05,-1.25,-0.81,-1.23,-0.81,-1.23
1.926,-0.98,-1.3,-0.81,-1.23,-0.81,-1.23
1.941,-0.98,-1.29,-0.81,-1.23,-0.81,-1.24
1.956,-1.04,-1.26,-0.81,-1.24,-0.81,-1.24
1.97,-1.01,-1.25,-0.8,-1.24,-0.81,-1.24
1.985,-0.98,-1.25,-0.8,-1.24,-0.81,-1.24
1.999,-0.99,-1.25,-0.8,-1.24,-0.81,-1.24
2.014,-0.95,-1.25,-0.81,-1.24,-0.81,-1.24
2.028,-0.94,-1.23,-0.8,-1.24,-0.81,-1.24
2.043,-1.0,-1.2,-0.8,-1.24,-0.81,-1.24
2.057,-1.01,-1.16,-0.8,-1.24,-0.81,-1.23
2.071,-1.1,-1.13,-0.8,-1.23,-0.81,-1.23
2.086,-1.12,-1.22,-0.8,-1.23,-0.81,-1.23
2.1,-1.05,-1.28,-0.81,-1.23,-0.81,-1.24
2.115,-1.03,-1.24,-0.81,-1.24,-0.81,-1.24
2.13,-0.98,-1.17,-0.81,-1.24,-0.81,-1.23
2.144,-1.02,-1.2,-0.8,-1.23,-0.81,-1.23
2.159,-1.02,-1.28,-0.8,-1.23,-0.81,-1.23
2.174,-0.99,-1.28,-0.8,-1.23,-0.81,-1.23
2.188,-1.0,-1.25,-0.8,-1.23,-0.81,-1.23
2.203,-1.02,-1.22,-0.81,-1.23,-0.81,-1.23
2.217,-0.98,-1.23,-0.81,-1.23,-0.81,-1.23
2.232,-0.98,-1.29,-0.8,-1.23,-0.81,-1.23
2.246,-1.02,-1.3,-0.81,-1.23,-0.81,-1.23
2.26,-1.04,-1.29,-0.81,-1.23,-0.81,-1.23
2.275,-1.01,-1.29,-0.81,-1.23,-0.81,-1.23
2.289,-0.99,-1.23,-0.81,-1.23,-0.81,-1.23
2.304,-1.0,-1.23,-0.81,-1.23,-0.81,-1.23
2.318,-1.0,-1.2,-0.81,-1.23,-0.81,-1.23
2.332,-0.98,-1.19,-0.81,-1.23,-0.81,-1.23
2.347,-0.99,-1.19,-0.81,-1.23,-0.81,-1.23
2.361,-0.96,-1.23,-0.81,-1.23,-0.81,-1.23
2.376,-0.94,-1.27,-0.81,-1.23,-0.81,-1.23
2.39,-0.98,-1.27,-0.81,-1.23,-0.81,-1.23
2.405,-1.04,-1.26,-0.81,-1.23,-0.81,-1.23
2.419,-1.08,-1.26,-0.81,-1.23,-0.81,-1.23
2.434,-1.07,-1.28,-0.81,-1.23,-0.81,-1.23
2.448,-1.03,-1.26,-0.81,-1.23,-0.81,-1.23
2.466,-0.95,-1.19,-0.81,-1.23,-0.81,-1.23
2.48,-0.97,-1.2,-0.81,-1.23,-0.81,-1.23
2.495,-1.0,-1.22,-0.81,-1.23,-0.81,-1.23
2.509,-1.09,-1.31,-0.81,-1.23,-0.81,-1.23
2.524,-1.05,-1.32,-0.81,-1.23,-0.81,-1.23
2.538,-0.97,-1.23,-0.81,-1.23,-0.81,-1.23
2.553,-0.94,-1.23,-0.81,-1.23,-0.81,-1.23
2.569,-1.03,-1.27,-0.81,-1.23,-0.81,-1.23
2.583,-1.09,-1.27,-0.81,-1.23,-0.81,-1.23
2.598,-1.06,-1.27,-0.81,-1.23,-0.81,-1.23
2.612,-1.03,-1.27,-0.81,-1.23,-0.81,-1.23
2.626,-1.01,-1.24,-0.81,-1.23,-0.81,-1.23
2.641,-1.01,-1.21,-0.81,-1.23,-0.81,-1.23
2.655,-1.03,-1.25,-0.81,-1.23,-0.81,-1.23
2.67,-1.06,-1.29,-0.81,-1.23,-0.81,-1.23
2.684,-1.07,-1.27,-0.81,-1.23,-0.81,-1.23
2.699,-1.04,-1.24,-0.81,-1.23,-0.81,-1.23
2.713,-0.94,-1.21,-0.81,-1.23,-0.81,-1.23
2.727,-0.92,-1.23,-0.81,-1.23,-0.81,-1.23
2.742,-0.92,-1.25,-0.81,-1.23,-0.81,-1.23
2.756,-0.98,-1.28,-0.81,-1.23,-0.81,-1.23
2.771,-1.0,-1.29,-0.81,-1.23,-0.81,-1.23
2.786,-1.02,-1.24,-0.81,-1.23,-0.81,-1.23
2.8,-1.03,-1.26,-0.81,-1.23,-0.81,-1.23
2.815,-0.96,-1.25,-0.81,-1.23,-0.81,-1.23
2.829,-0.92,-1.23,-0.81,-1.23,-0.81,-1.23
2.844,-1.03,-1.24,-0.81,-1.23,-0.81,-1.23
2.858,-1.06,-1.22,-0.81,-1.23,-0.81,-1.23
2.872,-0.97,-1.21,-0.81,-1.23,-0.81,-1.23
2.887,-0.89,-1.23,-0.81,-1.23,-0.81,-1.23
2.901,-0.92,-1.31,-0.81,-1.23,-0.81,-1.23
2.916,-0.98,-1.31,-0.81,-1.23,-0.81,-1.23
2.93,-1.04,-1.3,-0.81,-1.23,-0.81,-1.23
2.945,-1.02,-1.31,-0.81,-1.23,-0.81,-1.23
2.959,-1.01,-1.29,-0.81,-1.23,-0.81,-1.23
2.973,-0.94,-1.23,-0.81,-1.23,-0.81,-1.23
2.988,-0.96,-1.21,-0.81,-1.23,-0.81,-1.23
3.002,-1.0,-1.29,-0.81,-1.23,-0.81,-1.23
3.017,-1.03,-1.3,-0.81,-1.23,-0.81,-1.23
3.031,-1.09,-1.23,-0.81,-1.23,-0.81,-1.23
3.045,-1.07,-1.25,-0.81,-1.23,-0.81,-1.23
3.06,-0.91,-1.29,-0.81,-1.23,-0.81,-1.23
3.074,-0.87,-1.29,-0.81,-1.23,-0.81,-1.23
3.089,-0.95,-1.3,-0.81,-1.23,-0.81,-1.23
3.103,-1.03,-1.3,-0.81,-1.23,-0.81,-1.23
3.118,-1.08,-1.22,-0.81,-1.23,-0.81,-1.23
3.133,-1.02,-1.2,-0.81,-1.23,-0.81,-1.23
3.147,-0.98,-1.22,-0.81,-1.23,-0.81,-1.23
3.162,-1.03,-1.25,-0.81,-1.23,-0.81,-1.23
3.177,-1.03,-1.24,-0.81,-1.23,-0.81,-1.23
3.191,-1.03,-1.29,-0.81,-1.23,-0.81,-1.23
3.205,-1.03,-1.29,-0.81,-1.23,-0.81,-1.23
3.22,-1.04,-1.25,-0.81,-1.23,-0.81,-1.23
3.234,-1.01,-1.26,-0.81,-1.23,-0.81,-1.23
3.249,-0.9,-1.27,-0.81,-1.23,-0.81,-1.23
3.263,-0.92,-1.27,-0.81,-1.23,-0.81,-1.23
3.278,-1.03,-1.26,-0.81,-1.23,-0.81,-1.23
3.293,-1.03,-1.23,-0.81,-1.23,-0.81,-1.23
3.307,-1.01,-1.26,-0.81,-1.23,-0.81,-1.23
3.321,-1.03,-1.25,-0.81,-1.23,-0.81,-1.23
3.336,-1.0,-1.3,-0.81,-1.23,-0.81,-1.23
3.35,-0.95,-1.28,-0.81,-1.23,-0.81,-1.23
3.365,-1.0,-1.27,-0.81,-1.23,-0.81,-1.23
3.379,-1.04,-1.27,-0.8,-1.23,-0.81,-1.23
3.394,-0.97,-1.26,-0.8,-1.23,-0.81,-1.23
3.408,-0.96,-1.23,-0.8,-1.23,-0.81,-1.23
3.423,-1.01,-1.24,-0.8,-1.23,-0.81,-1.23
3.437,-0.96,-1.3,-0.8,-1.23,-0.81,-1.23
3.452,-0.98,-1.31,-0.8,-1.23,-0.81,-1.23
3.466,-0.95,-1.24,-0.8,-1.23,-0.81,-1.23
3.48,-0.95,-1.25,-0.8,-1.23,-0.81,-1.23
3.495,-0.99,-1.23,-0.81,-1.23,-0.81,-1.23
3.509,-1.0,-1.24,-0.81,-1.23,-0.81,-1.23
3.524,-1.05,-1.27,-0.81,-1.23,-0.81,-1.23
3.538,-1.11,-1.28,-0.81,-1.23,-0.81,-1.23
3.56,-1.11,-1.21,-0.81,-1.23,-0.81,-1.23
3.574,-1.01,-1.24,-0.81,-1.23,-0.81,-1.23
3.589,-0.99,-1.25,-0.81,-1.23,-0.81,-1.23
3.603,-1.03,-1.25,-0.81,-1.23,-0.81,-1.23
3.618,-0.98,-1.24,-0.81,-1.23,-0.81,-1.23
3.632,-0.93,-1.23,-0.81,-1.23,-0.81,-1.23
3.647,-0.98,-1.28,-0.81,-1.23,-0.81,-1.23
3.661,-0.98,-1.3,-0.81,-1.23,-0.81,-1.23
3.676,-0.96,-1.3,-0.8,-1.23,-0.81,-1.23
3.69,-0.98,-1.25,-0.8,-1.23,-0.81,-1.23
3.704,-1.02,-1.19,-0.8,-1.23,-0.81,-1.23
3.719,-1.02,-1.16,-0.8,-1.23,-0.81,-1.23
3.733,-1.01,-1.25,-0.8,-1.23,-0.81,-1.23
3.748,-1.01,-1.27,-0.8,-1.23,-0.81,-1.23
3.762,-1.01,-1.25,-0.8,-1.23,-0.81,-1.23
3.777,-1.01,-1.23,-0.8,-1.23,-0.81,-1.23
3.792,-0.97,-1.27,-0.8,-1.23,-0.81,-1.23
3.806,-0.98,-1.29,-0.8,-1.23,-0.8,-1.23
3.821,-1.04,-1.26,-0.8,-1.23,-0.81,-1.23
3.836,-1.03,-1.26,-0.8,-1.23,-0.8,-1.23
3.85,-1.01,-1.23,-0.8,-1.23,-0.81,-1.23
3.865,-0.96,-1.2,-0.8,-1.23,-0.81,-1.23
3.879,-0.94,-1.22,-0.8,-1.23,-0.8,-1.23
3.893,-1.02,-1.29,-0.8,-1.23,-0.8,-1.23
3.908,-1.04,-1.27,-0.8,-1.23,-0.81,-1.23
3.922,-1.07,-1.29,-0.8,-1.23,-0.81,-1.23
3.937,-1.08,-1.23,-0.8,-1.23,-0.81,-1.23
3.951,-1.05,-1.25,-0.8,-1.23,-0.81,-1.23
3.965,-1.01,-1.27,-0.8,-1.23,-0.81,-1.23
3.98,-0.96,-1.24,-0.81,-1.23,-0.81,-1.23
3.994,-0.98,-1.22,-0.8,-1.23,-0.81,-1.23
4.009,-1.0,-1.3,-0.8,-1.23,-0.81,-1.23
4.023,-1.03,-1.33,-0.81,-1.23,-0.81,-1.23
4.038,-0.99,-1.28,-0.81,-1.23,-0.81,-1.23
4.052,-0.95,-1.19,-0.81,-1.23,-0.81,-1.23
4.067,-0.93,-1.17,-0.8,-1.23,-0.81,-1.23
4.082,-1.01,-1.25,-0.8,-1.23,-0.81,-1.23
4.099,-1.03,-1.21,-0.8,-1.23,-0.81,-1.23
4.114,-0.99,-1.2,-0.8,-1.23,-0.81,-1.23
4.128,-0.95,-1.25,-0.8,-1.23,-0.8,-1.23
4.143,-1.03,-1.25,-0.8,-1.23,-0.8,-1.23
4.157,-1.03,-1.27,-0.8,-1.23,-0.8,-1.23
4.172,-0.99,-1.25,-0.8,-1.23,-0.81,-1.23
4.186,-0.97,-1.24,-0.8,-1.23,-0.8,-1.23
4.202,-1.0,-1.26,-0.8,-1.23,-0.81,-1.23
4.216,-0.97,-1.24,-0.8,-1.23,-0.81,-1.23
4.23,-0.94,-1.22,-0.81,-1.24,-0.81,-1.24
4.245,-0.94,-1.22,-0.81,-1.24,-0.81,-1.24
4.259,-1.01,-1.26,-0.8,-1.24,-0.81,-1.24
4.274,-1.01,-1.25,-0.8,-1.24,-0.81,-1.24
4.289,-1.0,-1.23,-0.8,-1.24,-0.8,-1.24
4.303,-1.02,-1.25,-0.8,-1.24,-0.81,-1.24
4.318,-1.03,-1.24,-0.8,-1.24,-0.81,-1.24
4.332,-0.99,-1.26,-0.8,-1.24,-0.81,-1.24
4.347,-1.01,-1.32,-0.8,-1.24,-0.81,-1.24
4.361,-1.03,-1.31,-0.8,-1.24,-0.81,-1.24
4.376,-0.98,-1.19,-0.8,-1.24,-0.8,-1.24
4.39,-0.98,-1.2,-0.8,-1.24,-0.8,-1.24
4.405,-1.02,-1.27,-0.8,-1.24,-0.81,-1.24
4.419,-1.05,-1.21,-0.8,-1.24,-0.81,-1.24
4.434,-1.05,-1.22,-0.8,-1.23,-0.81,-1.23
4.448,-1.0,-1.22,-0.81,-1.23,-0.81,-1.23
4.463,-1.0,-1.24,-0.81,-1.23,-0.81,-1.23
4.477,-1.03,-1.25,-0.81,-1.23,-0.81,-1.23
4.491,-1.0,-1.25,-0.81,-1.23,-0.81,-1.23
4.506,-1.01,-1.29,-0.81,-1.23,-0.81,-1.23
4.52,-0.96,-1.29,-0.81,-1.23,-0.81,-1.23
4.535,-1.01,-1.29,-0.81,-1.24,-0.81,-1.24
4.549,-1.01,-1.25,-0.81,-1.24,-0.81,-1.24
4.563,-1.0,-1.2,-0.81,-1.24,-0.81,-1.24
4.578,-0.93,-1.21,-0.81,-1.24,-0.81,-1.24
4.592,-0.99,-1.21,-0.81,-1.24,-0.81,-1.24
4.606,-0.98,-1.25,-0.81,-1.24,-0.81,-1.24
4.621,-0.98,-1.26,-0.81,-1.24,-0.81,-1.24
4.638,-0.99,-1.25,-0.81,-1.24,-0.81,-1.24
4.652,-0.98,-1.18,-0.81,-1.24,-0.81,-1.24
4.667,-0.97,-1.3,-0.81,-1.24,-0.81,-1.24
4.681,-1.07,-1.14,-0.81,-1.24,-0.81,-1.24
4.696,-1.12,-1.18,-0.81,-1.23,-0.81,-1.23
4.71,-0.85,-1.24,-0.81,-1.23,-0.81,-1.23
4.725,-0.94,-1.31,-0.81,-1.23,-0.81,-1.23
4.739,-1.0,-1.29,-0.81,-1.23,-0.81,-1.23
4.753,-1.0,-1.2,-0.81,-1.23,-0.81,-1.23
4.768,-1.0,-1.18,-0.81,-1.23,-0.81,-1.23
4.782,-1.01,-1.25,-0.81,-1.23,-0.81,-1.23
4.797,-1.01,-1.29,-0.81,-1.23,-0.81,-1.23
4.811,-1.0,-1.24,-0.81,-1.23,-0.81,-1.23
4.825,-1.05,-1.2,-0.81,-1.23,-0.81,-1.23
4.84,-0.9,-1.25,-0.81,-1.23,-0.81,-1.23
4.854,-0.96,-1.26,-0.8,-1.23,-0.81,-1.23
4.868,-1.09,-1.25,-0.8,-1.23,-0.81,-1.23
4.883,-1.04,-1.23,-0.8,-1.23,-0.81,-1.23
4.897,-0.94,-1.24,-0.81,-1.23,-0.81,-1.23
4.912,-0.99,-1.23,-0.81,-1.23,-0.81,-1.23
4.926,-1.01,-1.2,-0.81,-1.23,-0.81,-1.23
4.941,-0.98,-1.27,-0.8,-1.23,-0.81,-1.23
4.956,-0.94,-1.26,-0.8,-1.23,-0.81,-1.23
4.97,-1.01,-1.21,-0.8,-1.23,-0.81,-1.23
4.984,-0.98,-1.26,-0.8,-1.23,-0.81,-1.23
4.999,-1.03,-1.36,-0.8,-1.23,-0.81,-1.23
5.013,-0.95,-1.28,-0.8,-1.23,-0.81,-1.23
5.028,-1.01,-1.22,-0.8,-1.23,-0.81,-1.23
5.042,-1.07,-1.23,-0.8,-1.23,-0.81,-1.23
5.057,-0.85,-1.29,-0.8,-1.23,-0.81,-1.23
5.071,-1.0,-1.25,-0.8,-1.23,-0.81,-1.23
5.086,-1.12,-1.21,-0.8,-1.23,-0.81,-1.23
5.1,-1.07,-1.2,-0.8,-1.23,-0.81,-1.23
5.114,-1.02,-1.3,-0.8,-1.23,-0.81,-1.23
5.129,-1.03,-1.35,-0.8,-1.23,-0.81,-1.23
5.143,-0.97,-1.27,-0.8,-1.23,-0.81,-1.23
5.158,-0.91,-1.11,-0.8,-1.23,-0.81,-1.23
5.172,-0.92,-1.14,-0.8,-1.23,-0.81,-1.23
5.186,-0.99,-1.24,-0.8,-1.23,-0.81,-1.23
5.201,-1.02,-1.29,-0.8,-1.23,-0.81,-1.23
5.215,-1.0,-1.28,-0.8,-1.23,-0.81,-1.23
5.23,-0.96,-1.21,-0.8,-1.23,-0.81,-1.23
5.244,-1.02,-1.19,-0.8,-1.23,-0.81,-1.23
5.259,-1.03,-1.22,-0.8,-1.23,-0.81,-1.23
5.273,-0.98,-1.26,-0.81,-1.23,-0.81,-1.23
5.288,-1.03,-1.31,-0.81,-1.23,-0.81,-1.23
5.302,-1.02,-1.26,-0.81,-1.23,-0.81,-1.23
5.317,-1.02,-1.17,-0.81,-1.23,-0.81,-1.23
5.331,-1.01,-1.25,-0.81,-1.23,-0.81,-1.23
5.346,-0.96,-1.3,-0.81,-1.23,-0.81,-1.23
5.36,-1.05,-1.27,-0.81,-1.23,-0.81,-1.23
5.375,-1.07,-1.27,-0.81,-1.23,-0.81,-1.23
5.389,-0.98,-1.29,-0.81,-1.23,-0.81,-1.23
5.404,-1.01,-1.24,-0.81,-1.23,-0.81,-1.23
5.418,-1.03,-1.2,-0.81,-1.23,-0.81,-1.23
5.433,-1.01,-1.24,-0.81,-1.23,-0.81,-1.23
5.447,-0.97,-1.21,-0.81,-1.23,-0.81,-1.23
5.461,-1.0,-1.23,-0.81,-1.23,-0.81,-1.23
5.476,-1.07,-1.31,-0.81,-1.23,-0.81,-1.23
5.49,-1.03,-1.3,-0.81,-1.23,-0.81,-1.23
5.508,-0.9,-1.24,-0.81,-1.23,-0.81,-1.23
5.523,-0.95,-1.24,-0.81,-1.23,-0.81,-1.23
5.538,-0.96,-1.25,-0.81,-1.23,-0.81,-1.23
5.552,-0.92,-1.31,-0.81,-1.23,-0.81,-1.23
5.566,-0.92,-1.27,-0.81,-1.23,-0.81,-1.23
5.581,-0.99,-1.16,-0.81,-1.23,-0.81,-1.23
5.595,-1.03,-1.22,-0.81,-1.23,-0.81,-1.23
5.61,-1.03,-1.29,-0.81,-1.23,-0.81,-1.23
5.626,-0.96,-1.24,-0.81,-1.23,-0.81,-1.23
5.64,-1.02,-1.18,-0.81,-1.23,-0.81,-1.23
5.655,-1.06,-1.22,-0.81,-1.23,-0.81,-1.23
5.669,-1.04,-1.23,-0.81,-1.23,-0.81,-1.23
5.683,-1.0,-1.24,-0.81,-1.23,-0.81,-1.23
5.698,-0.99,-1.22,-0.81,-1.23,-0.81,-1.23
5.712,-0.94,-1.24,-0.81,-1.23,-0.81,-1.23
5.727,-0.98,-1.28,-0.81,-1.23,-0.81,-1.23
5.741,-0.95,-1.22,-0.81,-1.23,-0.81,-1.23
5.756,-0.96,-1.21,-0.81,-1.23,-0.81,-1.23
5.77,-0.97,-1.24,-0.81,-1.23,-0.81,-1.23
5.785,-0.98,-1.22,-0.81,-1.23,-0.81,-1.23
5.8,-1.0,-1.24,-0.81,-1.23,-0.81,-1.23
5.815,-1.03,-1.25,-0.81,-1.23,-0.81,-1.23
5.83,-1.06,-1.22,-0.81,-1.23,-0.81,-1.23
5.844,-1.02,-1.22,-0.81,-1.23,-0.81,-1.23
5.859,-0.96,-1.24,-0.81,-1.23,-0.81,-1.23
5.874,-0.96,-1.25,-0.81,-1.23,-0.81,-1.23
5.888,-1.08,-1.28,-0.81,-1.23,-0.81,-1.23
5.903,-1.08,-1.28,-0.81,-1.23,-0.81,-1.23
