Time (s),Accel Roll (deg),Accel Pitch (deg),Gyro Roll (deg),Gyro Pitch (deg),Filtered Roll (deg),Filtered Pitch (deg)
0.873,-0.94,-1.27,-0.73,-1.27,-0.73,-1.27
0.905,-0.97,-1.24,-0.73,-1.27,-0.73,-1.27
0.936,-0.94,-1.25,-0.73,-1.26,-0.73,-1.26
0.968,-0.84,-1.29,-0.73,-1.26,-0.73,-1.26
1.0,-0.84,-1.29,-0.73,-1.26,-0.73,-1.26
1.032,-0.91,-1.27,-0.73,-1.26,-0.73,-1.26
1.065,-0.87,-1.29,-0.73,-1.26,-0.73,-1.26
1.097,-0.9,-1.29,-0.73,-1.26,-0.73,-1.26
1.128,-0.92,-1.3,-0.73,-1.26,-0.73,-1.26
1.163,-0.93,-1.31,-0.73,-1.26,-0.73,-1.27
1.195,-0.94,-1.31,-0.73,-1.27,-0.73,-1.27
1.228,-0.91,-1.27,-0.73,-1.27,-0.73,-1.27
1.262,-0.91,-1.23,-0.73,-1.27,-0.73,-1.27
1.294,-0.9,-1.2,-0.73,-1.27,-0.73,-1.26
1.326,-0.92,-1.3,-0.72,-1.26,-0.73,-1.27
1.356,-0.92,-1.3,-0.72,-1.27,-0.73,-1.27
1.388,-0.9,-1.25,-0.72,-1.27,-0.73,-1.27
1.419,-0.87,-1.26,-0.72,-1.27,-0.72,-1.27
1.451,-0.94,-1.29,-0.72,-1.27,-0.72,-1.27
1.483,-0.94,-1.29,-0.72,-1.27,-0.72,-1.27
1.514,-0.92,-1.27,-0.72,-1.27,-0.72,-1.27
1.546,-0.95,-1.28,-0.72,-1.27,-0.72,-1.27
1.577,-0.94,-1.28,-0.72,-1.27,-0.72,-1.27
1.609,-0.86,-1.29,-0.72,-1.27,-0.72,-1.27
1.64,-0.9,-1.25,-0.72,-1.27,-0.72,-1.27
1.673,-0.89,-1.2,-0.72,-1.27,-0.72,-1.27
1.705,-0.87,-1.24,-0.72,-1.27,-0.72,-1.27
1.736,-0.9,-1.28,-0.72,-1.27,-0.72,-1.27
1.768,-0.93,-1.29,-0.72,-1.27,-0.72,-1.27
1.801,-0.9,-1.25,-0.72,-1.27,-0.72,-1.27
1.833,-0.87,-1.28,-0.72,-1.27,-0.72,-1.27
1.865,-0.94,-1.27,-0.72,-1.27,-0.72,-1.27
1.897,-0.99,-1.25,-0.72,-1.27,-0.72,-1.27
1.929,-0.97,-1.24,-0.72,-1.27,-0.72,-1.27
1.961,-0.91,-1.26,-0.72,-1.27,-0.72,-1.27
1.993,-0.89,-1.29,-0.72,-1.27,-0.72,-1.27
2.024,-0.93,-1.25,-0.71,-1.27,-0.72,-1.27
2.056,-0.95,-1.24,-0.71,-1.27,-0.72,-1.27
2.088,-0.87,-1.26,-0.71,-1.27,-0.72,-1.27
2.119,-0.91,-1.27,-0.71,-1.27,-0.71,-1.27
2.151,-0.96,-1.3,-0.71,-1.27,-0.72,-1.27
2.183,-0.89,-1.27,-0.71,-1.27,-0.71,-1.27
2.214,-0.85,-1.28,-0.71,-1.27,-0.71,-1.27
2.246,-0.92,-1.3,-0.71,-1.27,-0.71,-1.27
2.279,-0.96,-1.23,-0.71,-1.27,-0.71,-1.27
2.31,-0.94,-1.26,-0.71,-1.27,-0.71,-1.27
2.343,-0.87,-1.3,-0.71,-1.27,-0.71,-1.27
2.375,-0.87,-1.3,-0.71,-1.27,-0.71,-1.27
2.406,-0.99,-1.22,-0.71,-1.27,-0.71,-1.27
2.44,-1.01,-1.23,-0.71,-1.27,-0.71,-1.27
2.472,-0.9,-1.25,-0.71,-1.27,-0.71,-1.27
2.502,-0.86,-1.26,-0.71,-1.27,-0.71,-1.27
2.533,-0.87,-1.3,-0.71,-1.27,-0.71,-1.27
2.564,-0.92,-1.27,-0.71,-1.27,-0.71,-1.27
2.597,-0.88,-1.25,-0.71,-1.27,-0.71,-1.27
2.629,-0.89,-1.26,-0.71,-1.27,-0.71,-1.27
2.66,-0.91,-1.24,-0.71,-1.27,-0.71,-1.27
2.692,-0.87,-1.28,-0.71,-1.27,-0.71,-1.27
2.722,-0.86,-1.3,-0.71,-1.27,-0.71,-1.27
2.755,-0.93,-1.25,-0.71,-1.27,-0.71,-1.27
2.79,-0.92,-1.28,-0.71,-1.27,-0.71,-1.27
2.822,-0.85,-1.32,-0.71,-1.27,-0.71,-1.27
2.853,-0.85,-1.32,-0.71,-1.27,-0.71,-1.27
2.884,-0.87,-1.27,-0.71,-1.27,-0.71,-1.27
2.918,-0.89,-1.27,-0.71,-1.27,-0.71,-1.27
2.953,-0.9,-1.23,-0.71,-1.27,-0.71,-1.27
2.987,-0.97,-1.26,-0.71,-1.27,-0.71,-1.27
3.022,-1.01,-1.35,-0.71,-1.27,-0.71,-1.27
3.054,-0.95,-1.34,-0.71,-1.27,-0.71,-1.27
3.087,-0.84,-1.24,-0.71,-1.27,-0.71,-1.27
3.119,-0.82,-1.22,-0.71,-1.27,-0.71,-1.27
3.153,-0.95,-1.24,-0.71,-1.27,-0.71,-1.27
3.184,-0.96,-1.27,-0.71,-1.27,-0.71,-1.27
3.218,-0.87,-1.33,-0.71,-1.27,-0.71,-1.27
3.253,-0.89,-1.35,-0.71,-1.27,-0.71,-1.27
3.287,-0.93,-1.31,-0.71,-1.27,-0.71,-1.27
3.321,-0.88,-1.27,-0.71,-1.27,-0.71,-1.27
3.355,-0.84,-1.29,-0.71,-1.27,-0.71,-1.27
3.39,-0.85,-1.29,-0.71,-1.27,-0.71,-1.27
3.424,-0.89,-1.26,-0.7,-1.27,-0.71,-1.27
3.457,-0.89,-1.3,-0.7,-1.27,-0.71,-1.27
3.491,-0.81,-1.34,-0.7,-1.27,-0.71,-1.27
3.524,-0.88,-1.28,-0.7,-1.27,-0.71,-1.27
3.557,-0.96,-1.25,-0.7,-1.27,-0.71,-1.27
3.59,-0.98,-1.36,-0.7,-1.27,-0.71,-1.27
3.623,-0.95,-1.41,-0.71,-1.27,-0.71,-1.27
3.656,-0.89,-1.31,-0.71,-1.27,-0.71,-1.27
3.69,-0.85,-1.24,-0.71,-1.27,-0.71,-1.27
3.723,-0.84,-1.25,-0.7,-1.27,-0.71,-1.27
3.754,-0.86,-1.29,-0.7,-1.27,-0.71,-1.27
3.786,-0.96,-1.28,-0.7,-1.27,-0.71,-1.27
3.818,-0.98,-1.26,-0.7,-1.27,-0.71,-1.27
3.849,-0.96,-1.25,-0.71,-1.27,-0.71,-1.27
3.881,-0.89,-1.23,-0.71,-1.27,-0.71,-1.27
3.912,-0.83,-1.19,-0.71,-1.27,-0.71,-1.27
3.944,-0.88,-1.16,-0.71,-1.27,-0.71,-1.27
3.977,-0.92,-1.23,-0.71,-1.27,-0.71,-1.27
4.01,-0.87,-1.36,-0.71,-1.27,-0.71,-1.27
4.044,-0.87,-1.32,-0.71,-1.27,-0.71,-1.27
4.077,-0.91,-1.27,-0.7,-1.27,-0.71,-1.27
4.112,-0.95,-1.28,-0.7,-1.27,-0.71,-1.27
4.145,-0.94,-1.3,-0.71,-1.27,-0.71,-1.27
4.182,-0.94,-1.27,-0.71,-1.27,-0.71,-1.27
4.276,-1.0,-1.23,-0.71,-1.27,-0.71,-1.27
4.331,-0.99,-1.26,-0.71,-1.27,-0.71,-1.27
4.378,-0.88,-1.25,-0.71,-1.27,-0.71,-1.27
4.426,-0.81,-1.23,-0.71,-1.27,-0.71,-1.27
4.472,-0.87,-1.29,-0.71,-1.27,-0.71,-1.27
4.518,-0.96,-1.34,-0.71,-1.27,-0.71,-1.27
4.563,-0.97,-1.27,-0.71,-1.27,-0.71,-1.27
4.609,-1.02,-1.22,-0.71,-1.27,-0.71,-1.27
4.656,-0.96,-1.23,-0.71,-1.27,-0.71,-1.27
4.701,-0.8,-1.31,-0.71,-1.27,-0.71,-1.27
4.746,-0.77,-1.33,-0.71,-1.27,-0.71,-1.27
4.791,-0.93,-1.34,-0.71,-1.27,-0.71,-1.27
4.833,-1.04,-1.33,-0.71,-1.27,-0.71,-1.27
4.877,-1.03,-1.3,-0.71,-1.27,-0.71,-1.27
4.92,-0.96,-1.31,-0.71,-1.27,-0.71,-1.27
4.965,-0.88,-1.31,-0.71,-1.27,-0.71,-1.27
5.009,-0.91,-1.35,-0.71,-1.27,-0.71,-1.27
5.051,-0.93,-1.31,-0.71,-1.27,-0.71,-1.27
5.096,-0.96,-1.25,-0.71,-1.27,-0.71,-1.27
5.138,-1.01,-1.23,-0.71,-1.27,-0.71,-1.27
5.181,-0.88,-1.27,-0.71,-1.27,-0.71,-1.27
5.226,-0.79,-1.29,-0.71,-1.27,-0.71,-1.27
5.268,-0.85,-1.32,-0.71,-1.27,-0.71,-1.27
5.311,-0.96,-1.3,-0.71,-1.27,-0.71,-1.27
5.354,-1.05,-1.25,-0.71,-1.27,-0.71,-1.27
5.396,-0.98,-1.21,-0.71,-1.27,-0.71,-1.27
5.439,-0.85,-1.24,-0.71,-1.27,-0.71,-1.27
5.482,-0.83,-1.26,-0.71,-1.27,-0.71,-1.27
5.527,-0.85,-1.26,-0.71,-1.27,-0.71,-1.27
5.57,-0.93,-1.27,-0.71,-1.27,-0.71,-1.27
5.616,-1.02,-1.33,-0.71,-1.27,-0.71,-1.27
5.661,-0.92,-1.25,-0.71,-1.27,-0.71,-1.27
5.705,-0.74,-1.18,-0.71,-1.27,-0.71,-1.27
5.749,-0.77,-1.23,-0.71,-1.27,-0.71,-1.27
5.793,-0.79,-1.31,-0.71,-1.27,-0.71,-1.27
5.836,-0.89,-1.27,-0.71,-1.27,-0.71,-1.27
5.881,-0.99,-1.3,-0.7,-1.27,-0.71,-1.27
5.924,-1.06,-1.34,-0.7,-1.27,-0.71,-1.27
5.968,-1.01,-1.25,-0.71,-1.27,-0.71,-1.27
6.011,-0.94,-1.24,-0.71,-1.27,-0.71,-1.27
6.056,-0.9,-1.32,-0.71,-1.27,-0.71,-1.27
6.101,-0.89,-1.4,-0.71,-1.27,-0.71,-1.27
6.146,-0.92,-1.3,-0.71,-1.27,-0.71,-1.27
6.189,-0.97,-1.15,-0.71,-1.27,-0.71,-1.27
6.232,-0.9,-1.18,-0.71,-1.27,-0.71,-1.27
6.277,-0.85,-1.23,-0.71,-1.27,-0.71,-1.27
6.32,-0.81,-1.36,-0.71,-1.27,-0.71,-1.27
6.364,-0.85,-1.39,-0.71,-1.27,-0.71,-1.27
6.408,-0.99,-1.24,-0.71,-1.27,-0.71,-1.27
6.451,-0.98,-1.19,-0.71,-1.27,-0.71,-1.26
6.494,-0.9,-1.23,-0.71,-1.26,-0.71,-1.26
6.537,-0.88,-1.24,-0.71,-1.26,-0.71,-1.26
6.58,-0.9,-1.32,-0.71,-1.26,-0.71,-1.26
6.624,-0.88,-1.32,-0.71,-1.26,-0.71,-1.27
6.667,-0.95,-1.28,-0.71,-1.27,-0.71,-1.27
6.711,-0.94,-1.24,-0.71,-1.27,-0.71,-1.27
6.758,-0.83,-1.23,-0.71,-1.27,-0.71,-1.26
6.802,-0.85,-1.22,-0.71,-1.26,-0.71,-1.26
6.849,-0.89,-1.27,-0.71,-1.26,-0.71,-1.26
6.894,-0.9,-1.27,-0.71,-1.26,-0.71,-1.26
6.941,-0.95,-1.24,-0.71,-1.26,-0.71,-1.26
6.984,-1.0,-1.23,-0.71,-1.26,-0.71,-1.26
7.028,-1.02,-1.28,-0.71,-1.26,-0.71,-1.26
7.075,-0.94,-1.31,-0.71,-1.26,-0.71,-1.26
7.119,-0.87,-1.28,-0.71,-1.26,-0.71,-1.26
7.164,-0.89,-1.29,-0.71,-1.26,-0.71,-1.26
7.208,-0.94,-1.29,-0.71,-1.26,-0.71,-1.27
7.252,-0.98,-1.31,-0.71,-1.27,-0.71,-1.27
7.297,-0.98,-1.27,-0.71,-1.27,-0.71,-1.27
7.341,-0.94,-1.31,-0.71,-1.27,-0.71,-1.27
7.385,-0.87,-1.33,-0.71,-1.27,-0.71,-1.27
7.43,-0.82,-1.27,-0.71,-1.27,-0.71,-1.27
7.477,-0.83,-1.24,-0.71,-1.27,-0.71,-1.27
7.524,-0.96,-1.21,-0.71,-1.27,-0.71,-1.27
7.568,-1.0,-1.23,-0.71,-1.27,-0.71,-1.27
7.612,-0.87,-1.24,-0.71,-1.27,-0.71,-1.27
7.657,-0.83,-1.25,-0.71,-1.27,-0.71,-1.27
7.701,-0.89,-1.27,-0.7,-1.27,-0.71,-1.27
7.747,-0.89,-1.28,-0.7,-1.27,-0.71,-1.27
7.791,-0.94,-1.29,-0.7,-1.27,-0.71,-1.27
7.837,-0.97,-1.29,-0.71,-1.27,-0.71,-1.27
7.884,-0.86,-1.25,-0.71,-1.27,-0.71,-1.27
7.932,-0.81,-1.29,-0.71,-1.27,-0.71,-1.27
7.979,-0.84,-1.32,-0.71,-1.27,-0.71,-1.27
8.032,-0.89,-1.29,-0.71,-1.27,-0.71,-1.27
8.08,-0.98,-1.3,-0.71,-1.27,-0.71,-1.27
8.127,-0.97,-1.27,-0.71,-1.27,-0.71,-1.27
8.171,-0.9,-1.27,-0.71,-1.27,-0.71,-1.27
8.215,-0.85,-1.26,-0.71,-1.27,-0.71,-1.27
8.263,-0.9,-1.25,-0.71,-1.27,-0.71,-1.27
8.31,-0.96,-1.28,-0.71,-1.27,-0.71,-1.27
8.355,-0.97,-1.25,-0.71,-1.27,-0.71,-1.27
8.398,-1.0,-1.25,-0.71,-1.27,-0.71,-1.27
8.445,-0.89,-1.27,-0.71,-1.27,-0.71,-1.27
8.49,-0.83,-1.3,-0.71,-1.27,-0.71,-1.27
8.533,-0.87,-1.27,-0.71,-1.27,-0.71,-1.27
8.576,-0.9,-1.21,-0.71,-1.27,-0.71,-1.27
8.619,-0.96,-1.29,-0.71,-1.27,-0.71,-1.27
8.663,-0.98,-1.34,-0.71,-1.27,-0.71,-1.27
8.706,-0.92,-1.32,-0.71,-1.27,-0.71,-1.27
8.748,-0.85,-1.31,-0.71,-1.27,-0.71,-1.27
8.794,-0.83,-1.21,-0.71,-1.27,-0.71,-1.27
8.836,-0.9,-1.21,-0.71,-1.27,-0.71,-1.27
8.88,-1.0,-1.27,-0.71,-1.27,-0.71,-1.27
8.923,-0.98,-1.31,-0.71,-1.27,-0.71,-1.27
8.966,-0.95,-1.38,-0.71,-1.27,-0.71,-1.28
9.01,-0.93,-1.3,-0.71,-1.28,-0.71,-1.28
9.053,-0.85,-1.22,-0.71,-1.28,-0.71,-1.28
9.097,-0.87,-1.23,-0.71,-1.28,-0.71,-1.28
9.14,-0.92,-1.27,-0.71,-1.28,-0.71,-1.28
9.184,-0.93,-1.29,-0.71,-1.27,-0.71,-1.27
9.228,-0.97,-1.32,-0.71,-1.27,-0.71,-1.27
9.273,-0.93,-1.2,-0.71,-1.27,-0.71,-1.27
9.316,-0.85,-1.23,-0.71,-1.27,-0.71,-1.27
9.36,-0.94,-1.31,-0.71,-1.27,-0.71,-1.27
9.409,-0.95,-1.35,-0.71,-1.27,-0.71,-1.27
9.458,-0.89,-1.3,-0.71,-1.27,-0.71,-1.27
9.505,-0.92,-1.32,-0.71,-1.27,-0.71,-1.28
9.55,-0.85,-1.27,-0.71,-1.28,-0.71,-1.28
9.597,-0.88,-1.23,-0.71,-1.28,-0.71,-1.28
9.642,-0.91,-1.21,-0.71,-1.28,-0.71,-1.28
9.686,-0.94,-1.21,-0.71,-1.27,-0.71,-1.27
9.732,-0.96,-1.25,-0.71,-1.27,-0.71,-1.27
9.775,-0.92,-1.25,-0.71,-1.27,-0.71,-1.27
9.819,-0.83,-1.32,-0.71,-1.27,-0.71,-1.27
9.865,-0.81,-1.31,-0.71,-1.27,-0.71,-1.27
9.913,-0.91,-1.2,-0.71,-1.27,-0.71,-1.27
9.957,-0.94,-1.22,-0.71,-1.27,-0.71,-1.27
10.002,-0.87,-1.29,-0.71,-1.27,-0.71,-1.27
10.046,-0.88,-1.33,-0.71,-1.27,-0.71,-1.27
10.089,-0.85,-1.27,-0.71,-1.27,-0.71,-1.27
10.133,-0.83,-1.2,-0.71,-1.27,-0.71,-1.27
10.178,-0.86,-1.24,-0.7,-1.27,-0.71,-1.27
10.223,-0.91,-1.23,-0.7,-1.27,-0.71,-1.27
10.267,-0.92,-1.25,-0.7,-1.27,-0.71,-1.27
10.312,-0.93,-1.32,-0.7,-1.27,-0.71,-1.27
10.357,-0.9,-1.34,-0.7,-1.27,-0.71,-1.27
10.401,-0.92,-1.26,-0.71,-1.27,-0.71,-1.27
10.447,-0.93,-1.23,-0.7,-1.27,-0.71,-1.27
10.492,-0.93,-1.32,-0.7,-1.27,-0.71,-1.27
10.537,-0.97,-1.35,-0.7,-1.27,-0.71,-1.27
10.583,-0.96,-1.35,-0.71,-1.28,-0.71,-1.28
10.629,-0.9,-1.3,-0.71,-1.28,-0.71,-1.28
10.674,-0.85,-1.23,-0.71,-1.28,-0.71,-1.28
10.717,-0.87,-1.22,-0.71,-1.28,-0.71,-1.28
10.761,-0.93,-1.26,-0.7,-1.28,-0.71,-1.28
10.807,-0.94,-1.29,-0.7,-1.28,-0.71,-1.28
10.852,-0.9,-1.27,-0.7,-1.28,-0.71,-1.28
10.899,-0.85,-1.27,-0.7,-1.28,-0.71,-1.28
10.956,-0.87,-1.28,-0.7,-1.28,-0.71,-1.28
11.008,-0.93,-1.28,-0.7,-1.28,-0.71,-1.28
11.05,-0.96,-1.26,-0.7,-1.28,-0.71,-1.28
11.097,-0.97,-1.19,-0.7,-1.28,-0.71,-1.28
11.145,-0.94,-1.2,-0.7,-1.27,-0.71,-1.27
11.193,-0.96,-1.26,-0.7,-1.27,-0.71,-1.27
11.246,-0.93,-1.28,-0.71,-1.27,-0.71,-1.27
11.287,-0.92,-1.35,-0.71,-1.27,-0.71,-1.27
11.333,-0.91,-1.29,-0.71,-1.27,-0.71,-1.27
11.456,-0.96,-1.25,-0.7,-1.27,-0.71,-1.27
11.609,-0.97,-1.26,-0.71,-1.27,-0.71,-1.27
11.653,-0.93,-1.24,-0.71,-1.27,-0.71,-1.27
11.698,-0.92,-1.28,-0.71,-1.27,-0.71,-1.27
11.743,-0.9,-1.33,-0.71,-1.27,-0.71,-1.27
11.788,-0.93,-1.3,-0.71,-1.27,-0.71,-1.27
11.832,-0.96,-1.25,-0.71,-1.27,-0.71,-1.27
11.875,-0.94,-1.23,-0.71,-1.27,-0.71,-1.27
11.919,-0.89,-1.19,-0.71,-1.27,-0.71,-1.27
11.964,-0.87,-1.23,-0.71,-1.27,-0.71,-1.27
12.007,-0.88,-1.33,-0.71,-1.27,-0.71,-1.27
12.052,-0.83,-1.37,-0.71,-1.27,-0.71,-1.27
12.096,-0.9,-1.3,-0.7,-1.27,-0.71,-1.27
12.14,-0.96,-1.25,-0.7,-1.27,-0.71,-1.27
12.183,-0.92,-1.25,-0.7,-1.27,-0.7,-1.27
12.226,-0.85,-1.25,-0.7,-1.27,-0.7,-1.27
12.27,-0.88,-1.25,-0.7,-1.27,-0.7,-1.27
12.319,-0.94,-1.28,-0.7,-1.27,-0.7,-1.27
12.364,-0.99,-1.31,-0.7,-1.27,-0.71,-1.27
12.408,-0.96,-1.27,-0.7,-1.27,-0.71,-1.27
12.453,-0.99,-1.25,-0.7,-1.27,-0.71,-1.27
12.498,-0.92,-1.26,-0.7,-1.27,-0.71,-1.27
12.541,-0.85,-1.31,-0.7,-1.27,-0.71,-1.27
12.584,-0.85,-1.31,-0.7,-1.27,-0.71,-1.27
12.632,-0.87,-1.24,-0.7,-1.27,-0.7,-1.27
12.679,-0.94,-1.24,-0.7,-1.27,-0.7,-1.27
12.727,-0.96,-1.25,-0.7,-1.27,-0.71,-1.27
12.774,-0.91,-1.3,-0.7,-1.27,-0.71,-1.27
12.82,-0.9,-1.29,-0.7,-1.27,-0.71,-1.27
12.864,-0.9,-1.3,-0.7,-1.27,-0.71,-1.27
12.913,-0.9,-1.34,-0.7,-1.27,-0.71,-1.27
12.958,-0.97,-1.31,-0.7,-1.27,-0.71,-1.27
13.003,-0.96,-1.26,-0.7,-1.27,-0.71,-1.27
13.049,-0.87,-1.24,-0.71,-1.27,-0.71,-1.27
13.094,-0.85,-1.25,-0.71,-1.27,-0.71,-1.27
13.14,-0.83,-1.28,-0.71,-1.27,-0.71,-1.27
13.185,-0.87,-1.31,-0.71,-1.27,-0.71,-1.27
13.304,-0.94,-1.28,-0.7,-1.27,-0.71,-1.27
13.359,-0.94,-1.27,-0.7,-1.27,-0.71,-1.27
13.406,-0.88,-1.25,-0.7,-1.27,-0.71,-1.27
13.451,-0.86,-1.26,-0.7,-1.27,-0.7,-1.27
13.5,-0.87,-1.28,-0.7,-1.27,-0.7,-1.27
13.546,-0.9,-1.26,-0.7,-1.27,-0.7,-1.27
13.592,-0.94,-1.28,-0.7,-1.27,-0.7,-1.27
13.636,-0.97,-1.29,-0.7,-1.27,-0.71,-1.27
13.68,-0.94,-1.27,-0.7,-1.27,-0.71,-1.27
13.725,-0.85,-1.3,-0.7,-1.27,-0.71,-1.27
13.768,-0.85,-1.29,-0.7,-1.27,-0.7,-1.27
13.811,-0.9,-1.25,-0.7,-1.27,-0.7,-1.27
13.856,-0.94,-1.24,-0.7,-1.27,-0.7,-1.27
13.9,-0.91,-1.27,-0.7,-1.27,-0.7,-1.27
13.945,-0.92,-1.29,-0.7,-1.27,-0.7,-1.27
13.99,-0.94,-1.3,-0.7,-1.27,-0.7,-1.27
14.034,-0.91,-1.3,-0.7,-1.27,-0.7,-1.27
14.078,-0.9,-1.31,-0.7,-1.27,-0.71,-1.27
14.121,-0.89,-1.29,-0.7,-1.27,-0.71,-1.27
14.167,-0.92,-1.2,-0.7,-1.27,-0.7,-1.27
14.211,-0.91,-1.25,-0.7,-1.27,-0.7,-1.27
14.256,-0.93,-1.27,-0.7,-1.27,-0.7,-1.27
14.301,-0.92,-1.29,-0.7,-1.27,-0.7,-1.27
14.345,-0.91,-1.31,-0.7,-1.27,-0.7,-1.27
14.389,-0.94,-1.31,-0.7,-1.27,-0.7,-1.27
14.432,-0.93,-1.31,-0.7,-1.27,-0.7,-1.27
14.478,-0.89,-1.3,-0.7,-1.27,-0.7,-1.27
14.524,-0.85,-1.27,-0.7,-1.27,-0.7,-1.27
14.567,-0.86,-1.29,-0.7,-1.27,-0.7,-1.27
14.611,-0.94,-1.25,-0.7,-1.27,-0.7,-1.27
14.654,-0.96,-1.27,-0.7,-1.27,-0.7,-1.27
14.698,-0.96,-1.29,-0.7,-1.27,-0.7,-1.27
14.741,-0.95,-1.27,-0.7,-1.27,-0.7,-1.27
14.785,-0.94,-1.27,-0.7,-1.27,-0.7,-1.27
14.83,-0.92,-1.25,-0.7,-1.27,-0.71,-1.27
14.874,-0.88,-1.25,-0.7,-1.27,-0.7,-1.27
14.919,-0.89,-1.23,-0.7,-1.27,-0.7,-1.27
14.963,-1.0,-1.29,-0.7,-1.27,-0.7,-1.27
15.006,-0.93,-1.36,-0.7,-1.27,-0.7,-1.27
15.049,-0.88,-1.33,-0.7,-1.27,-0.7,-1.27
15.092,-0.94,-1.29,-0.7,-1.27,-0.7,-1.27
15.137,-0.92,-1.28,-0.7,-1.27,-0.7,-1.27
15.18,-0.92,-1.26,-0.7,-1.27,-0.7,-1.27
15.222,-0.92,-1.24,-0.7,-1.27,-0.7,-1.27
15.266,-0.94,-1.27,-0.7,-1.27,-0.71,-1.27
15.309,-0.9,-1.28,-0.7,-1.27,-0.71,-1.27
15.352,-0.89,-1.27,-0.7,-1.27,-0.7,-1.27
15.396,-0.95,-1.31,-0.7,-1.27,-0.7,-1.27
15.439,-0.92,-1.29,-0.7,-1.27,-0.7,-1.27
15.483,-0.85,-1.28,-0.7,-1.27,-0.7,-1.27
15.528,-0.9,-1.3,-0.7,-1.27,-0.7,-1.27
15.571,-0.95,-1.32,-0.7,-1.27,-0.7,-1.27
15.614,-0.92,-1.31,-0.7,-1.27,-0.71,-1.27
15.657,-0.87,-1.32,-0.7,-1.27,-0.71,-1.27
15.701,-0.9,-1.32,-0.7,-1.27,-0.7,-1.27
15.746,-1.0,-1.24,-0.7,-1.27,-0.7,-1.27
15.792,-0.96,-1.24,-0.7,-1.27,-0.71,-1.27
15.837,-0.92,-1.29,-0.7,-1.27,-0.71,-1.27
15.884,-0.92,-1.27,-0.7,-1.27,-0.71,-1.27
15.929,-0.92,-1.27,-0.7,-1.27,-0.71,-1.27
15.973,-0.88,-1.31,-0.7,-1.27,-0.71,-1.27
16.017,-0.88,-1.31,-0.7,-1.27,-0.71,-1.27
16.062,-0.88,-1.26,-0.7,-1.27,-0.71,-1.27
16.105,-0.89,-1.24,-0.7,-1.27,-0.71,-1.27
16.149,-0.91,-1.26,-0.7,-1.27,-0.71,-1.27
16.193,-0.93,-1.28,-0.7,-1.27,-0.7,-1.27
16.238,-0.88,-1.27,-0.7,-1.27,-0.7,-1.27
16.282,-0.87,-1.29,-0.7,-1.27,-0.7,-1.27
16.328,-0.96,-1.33,-0.7,-1.27,-0.7,-1.27
16.372,-0.93,-1.31,-0.7,-1.27,-0.7,-1.27
16.414,-0.87,-1.25,-0.7,-1.27,-0.7,-1.27
16.459,-0.88,-1.24,-0.7,-1.27,-0.7,-1.27
16.503,-0.87,-1.29,-0.7,-1.27,-0.7,-1.27
16.548,-0.89,-1.27,-0.7,-1.27,-0.7,-1.27
16.592,-0.97,-1.27,-0.7,-1.27,-0.7,-1.27
16.636,-0.95,-1.27,-0.7,-1.27,-0.7,-1.27
16.68,-0.88,-1.27,-0.7,-1.27,-0.7,-1.27
16.723,-0.8,-1.29,-0.7,-1.27,-0.7,-1.27
16.768,-0.77,-1.31,-0.7,-1.27,-0.7,-1.27
16.811,-0.93,-1.28,-0.7,-1.27,-0.7,-1.27
16.854,-0.99,-1.25,-0.7,-1.27,-0.71,-1.27
