Time (s),Accel Roll (deg),Accel Pitch (deg),Gyro Roll (deg),Gyro Pitch (deg),Filtered Roll (deg),Filtered Pitch (deg)
7.792,8.72,-1.37,8.84,-1.34,8.84,-1.34
7.835,8.67,-1.39,8.84,-1.34,8.84,-1.34
7.879,8.62,-1.33,8.84,-1.34,8.84,-1.34
7.921,8.59,-1.3,8.84,-1.34,8.84,-1.34
7.965,8.63,-1.36,8.84,-1.34,8.84,-1.34
8.008,8.61,-1.4,8.84,-1.34,8.84,-1.34
8.052,8.62,-1.36,8.84,-1.34,8.84,-1.34
8.101,8.64,-1.36,8.84,-1.34,8.84,-1.34
8.144,8.6,-1.33,8.84,-1.34,8.84,-1.34
8.188,8.63,-1.35,8.84,-1.34,8.84,-1.34
8.232,8.66,-1.36,8.84,-1.34,8.84,-1.34
8.276,8.67,-1.37,8.84,-1.34,8.84,-1.34
8.32,8.64,-1.41,8.84,-1.34,8.84,-1.34
8.364,8.55,-1.37,8.84,-1.34,8.84,-1.34
8.408,8.57,-1.34,8.84,-1.34,8.84,-1.34
8.451,8.68,-1.32,8.84,-1.34,8.84,-1.34
8.494,8.68,-1.35,8.84,-1.34,8.84,-1.34
8.538,8.71,-1.36,8.84,-1.34,8.84,-1.34
8.581,8.69,-1.37,8.84,-1.34,8.84,-1.34
8.625,8.64,-1.38,8.84,-1.34,8.84,-1.34
8.669,8.64,-1.39,8.84,-1.34,8.84,-1.34
8.712,8.69,-1.35,8.84,-1.34,8.84,-1.34
8.756,8.64,-1.36,8.84,-1.34,8.84,-1.34
8.8,8.61,-1.37,8.84,-1.34,8.84,-1.34
8.843,8.66,-1.33,8.84,-1.34,8.84,-1.34
8.887,8.65,-1.34,8.84,-1.34,8.84,-1.34
8.931,8.67,-1.37,8.84,-1.34,8.84,-1.34
8.974,8.7,-1.35,8.84,-1.34,8.84,-1.34
9.017,8.67,-1.36,8.84,-1.34,8.84,-1.34
9.06,8.61,-1.34,8.84,-1.34,8.84,-1.34
9.105,8.6,-1.35,8.84,-1.34,8.84,-1.34
9.149,8.6,-1.37,8.84,-1.34,8.84,-1.34
9.193,8.63,-1.37,8.84,-1.34,8.84,-1.34
9.235,8.61,-1.35,8.84,-1.34,8.84,-1.34
9.279,8.57,-1.3,8.84,-1.34,8.84,-1.34
9.322,8.59,-1.31,8.84,-1.34,8.84,-1.34
9.365,8.63,-1.34,8.84,-1.34,8.84,-1.34
9.409,8.66,-1.39,8.84,-1.34,8.84,-1.34
9.455,8.65,-1.4,8.84,-1.34,8.84,-1.34
9.501,8.67,-1.37,8.84,-1.34,8.84,-1.34
9.543,8.66,-1.4,8.84,-1.34,8.84,-1.34
9.586,8.55,-1.41,8.84,-1.34,8.84,-1.34
9.632,8.58,-1.36,8.84,-1.34,8.84,-1.34
9.677,8.69,-1.32,8.84,-1.34,8.84,-1.34
9.722,8.68,-1.4,8.84,-1.34,8.84,-1.34
9.766,8.68,-1.4,8.84,-1.34,8.84,-1.34
9.81,8.64,-1.32,8.84,-1.34,8.84,-1.34
9.855,8.59,-1.3,8.85,-1.34,8.84,-1.34
9.899,8.62,-1.37,8.84,-1.34,8.84,-1.34
9.944,8.68,-1.38,8.85,-1.34,8.84,-1.34
9.99,8.7,-1.37,8.85,-1.34,8.84,-1.34
10.033,8.67,-1.37,8.85,-1.34,8.84,-1.34
10.076,8.63,-1.36,8.85,-1.34,8.84,-1.34
10.12,8.59,-1.35,8.85,-1.34,8.84,-1.34
10.164,8.57,-1.33,8.85,-1.34,8.84,-1.34
10.209,8.62,-1.39,8.85,-1.34,8.84,-1.34
10.255,8.71,-1.36,8.85,-1.34,8.84,-1.34
10.299,8.68,-1.36,8.85,-1.34,8.85,-1.34
10.341,8.65,-1.37,8.85,-1.34,8.85,-1.34
10.388,8.62,-1.38,8.85,-1.34,8.84,-1.34
10.431,8.62,-1.39,8.85,-1.34,8.84,-1.34
10.475,8.63,-1.36,8.85,-1.34,8.84,-1.34
10.52,8.61,-1.35,8.85,-1.34,8.84,-1.34
10.564,8.61,-1.35,8.85,-1.34,8.84,-1.34
10.607,8.68,-1.36,8.85,-1.34,8.84,-1.34
10.65,8.65,-1.42,8.85,-1.34,8.84,-1.34
10.694,8.61,-1.37,8.85,-1.34,8.84,-1.34
10.739,8.63,-1.32,8.85,-1.34,8.84,-1.34
10.783,8.65,-1.35,8.85,-1.34,8.84,-1.34
10.828,8.63,-1.38,8.85,-1.34,8.85,-1.34
10.871,8.62,-1.31,8.85,-1.34,8.85,-1.34
10.915,8.57,-1.28,8.85,-1.34,8.85,-1.34
10.958,8.6,-1.29,8.85,-1.34,8.84,-1.34
11.008,8.7,-1.39,8.85,-1.34,8.84,-1.34
11.053,8.68,-1.41,8.85,-1.34,8.84,-1.34
11.097,8.64,-1.38,8.85,-1.34,8.84,-1.34
11.141,8.64,-1.35,8.84,-1.34,8.84,-1.34
11.185,8.59,-1.29,8.84,-1.34,8.84,-1.34
11.227,8.56,-1.33,8.84,-1.34,8.84,-1.34
11.271,8.63,-1.37,8.84,-1.34,8.84,-1.34
11.316,8.66,-1.42,8.84,-1.34,8.84,-1.34
11.36,8.68,-1.35,8.84,-1.34,8.84,-1.34
11.402,8.65,-1.3,8.84,-1.34,8.84,-1.34
11.45,8.62,-1.31,8.84,-1.34,8.84,-1.34
11.497,8.62,-1.33,8.84,-1.34,8.84,-1.34
11.543,8.65,-1.32,8.84,-1.34,8.84,-1.34
11.588,8.66,-1.33,8.84,-1.34,8.84,-1.34
11.63,8.71,-1.3,8.84,-1.34,8.84,-1.34
11.673,8.69,-1.32,8.84,-1.34,8.84,-1.34
11.717,8.61,-1.34,8.84,-1.33,8.84,-1.33
11.759,8.59,-1.32,8.84,-1.33,8.84,-1.33
11.804,8.66,-1.35,8.84,-1.33,8.84,-1.33
11.848,8.66,-1.37,8.84,-1.33,8.84,-1.33
11.891,8.63,-1.37,8.84,-1.33,8.84,-1.33
11.935,8.6,-1.39,8.84,-1.33,8.84,-1.33
11.978,8.59,-1.37,8.84,-1.33,8.84,-1.33
12.021,8.6,-1.33,8.84,-1.33,8.84,-1.33
12.065,8.58,-1.32,8.84,-1.33,8.84,-1.33
12.11,8.64,-1.4,8.84,-1.33,8.84,-1.33
12.153,8.68,-1.41,8.84,-1.33,8.84,-1.33
12.197,8.61,-1.35,8.85,-1.33,8.84,-1.33
12.241,8.64,-1.35,8.85,-1.33,8.84,-1.33
12.284,8.61,-1.28,8.85,-1.33,8.84,-1.33
12.327,8.57,-1.32,8.85,-1.33,8.84,-1.33
12.372,8.59,-1.34,8.84,-1.33,8.84,-1.33
12.417,8.65,-1.34,8.84,-1.33,8.84,-1.33
12.462,8.65,-1.36,8.84,-1.33,8.84,-1.33
12.506,8.61,-1.38,8.84,-1.33,8.84,-1.33
12.55,8.58,-1.37,8.84,-1.33,8.84,-1.33
12.594,8.68,-1.38,8.84,-1.33,8.84,-1.33
12.637,8.71,-1.39,8.84,-1.33,8.84,-1.33
12.682,8.62,-1.28,8.84,-1.33,8.84,-1.33
12.725,8.64,-1.32,8.84,-1.33,8.84,-1.33
12.769,8.66,-1.43,8.85,-1.33,8.84,-1.33
12.813,8.61,-1.39,8.85,-1.33,8.84,-1.33
12.858,8.63,-1.32,8.84,-1.33,8.84,-1.33
12.902,8.63,-1.37,8.84,-1.33,8.84,-1.33
12.945,8.66,-1.39,8.84,-1.33,8.84,-1.33
12.989,8.64,-1.37,8.84,-1.33,8.84,-1.33
13.033,8.54,-1.3,8.84,-1.33,8.84,-1.33
13.077,8.53,-1.33,8.84,-1.33,8.84,-1.33
13.124,8.64,-1.42,8.84,-1.33,8.84,-1.33
13.168,8.64,-1.4,8.84,-1.33,8.84,-1.33
13.214,8.67,-1.35,8.84,-1.33,8.84,-1.33
13.258,8.65,-1.34,8.84,-1.33,8.84,-1.33
13.303,8.62,-1.32,8.84,-1.33,8.84,-1.33
13.346,8.62,-1.32,8.84,-1.33,8.84,-1.33
13.39,8.67,-1.34,8.84,-1.34,8.84,-1.34
13.434,8.62,-1.45,8.84,-1.34,8.84,-1.34
13.478,8.62,-1.44,8.84,-1.34,8.84,-1.34
13.522,8.64,-1.34,8.84,-1.34,8.84,-1.34
13.565,8.67,-1.3,8.84,-1.34,8.84,-1.34
13.607,8.66,-1.33,8.84,-1.33,8.84,-1.33
13.651,8.63,-1.33,8.84,-1.33,8.84,-1.33
13.694,8.62,-1.39,8.84,-1.33,8.84,-1.34
13.737,8.66,-1.42,8.84,-1.33,8.84,-1.33
13.781,8.66,-1.39,8.84,-1.33,8.84,-1.33
13.824,8.59,-1.32,8.84,-1.33,8.84,-1.33
13.869,8.58,-1.28,8.84,-1.33,8.84,-1.33
13.911,8.71,-1.37,8.84,-1.33,8.84,-1.33
13.954,8.67,-1.41,8.84,-1.33,8.84,-1.34
13.999,8.6,-1.38,8.84,-1.34,8.84,-1.34
14.042,8.63,-1.39,8.84,-1.34,8.84,-1.34
14.087,8.65,-1.4,8.84,-1.34,8.84,-1.34
14.13,8.65,-1.29,8.84,-1.34,8.84,-1.34
14.176,8.66,-1.3,8.84,-1.34,8.84,-1.34
14.219,8.62,-1.44,8.84,-1.34,8.84,-1.34
14.264,8.63,-1.4,8.84,-1.34,8.84,-1.34
14.307,8.63,-1.29,8.84,-1.34,8.84,-1.34
14.351,8.62,-1.3,8.84,-1.34,8.84,-1.34
14.395,8.57,-1.36,8.84,-1.34,8.84,-1.34
14.438,8.63,-1.37,8.84,-1.33,8.84,-1.33
14.483,8.68,-1.37,8.84,-1.33,8.84,-1.33
14.526,8.6,-1.35,8.84,-1.33,8.84,-1.33
14.57,8.62,-1.37,8.84,-1.33,8.84,-1.33
14.615,8.6,-1.34,8.84,-1.33,8.83,-1.33
14.659,8.61,-1.33,8.84,-1.33,8.83,-1.33
14.703,8.65,-1.36,8.84,-1.33,8.83,-1.33
14.748,8.66,-1.41,8.83,-1.33,8.83,-1.33
14.792,8.64,-1.36,8.83,-1.34,8.83,-1.34
14.835,8.64,-1.34,8.83,-1.34,8.83,-1.34
14.88,8.69,-1.3,8.83,-1.34,8.83,-1.34
14.925,8.66,-1.32,8.83,-1.34,8.83,-1.34
14.973,8.59,-1.41,8.83,-1.34,8.83,-1.34
15.016,8.73,-1.39,8.83,-1.34,8.83,-1.34
15.061,8.75,-1.34,8.83,-1.34,8.83,-1.34
15.104,8.64,-1.27,8.84,-1.34,8.83,-1.34
15.147,8.58,-1.28,8.84,-1.34,8.83,-1.34
15.193,8.57,-1.29,8.84,-1.34,8.83,-1.34
15.237,8.59,-1.37,8.84,-1.34,8.83,-1.34
15.281,8.63,-1.45,8.83,-1.34,8.83,-1.34
15.325,8.67,-1.41,8.83,-1.34,8.83,-1.34
15.37,8.66,-1.28,8.83,-1.34,8.83,-1.34
15.415,8.67,-1.26,8.84,-1.34,8.83,-1.34
15.459,8.7,-1.29,8.84,-1.34,8.84,-1.33
15.506,8.61,-1.41,8.84,-1.33,8.83,-1.34
15.549,8.63,-1.49,8.84,-1.34,8.83,-1.34
15.593,8.7,-1.31,8.84,-1.34,8.83,-1.34
15.637,8.67,-1.27,8.84,-1.34,8.84,-1.34
15.681,8.53,-1.32,8.84,-1.34,8.83,-1.34
15.726,8.52,-1.33,8.84,-1.34,8.83,-1.34
15.77,8.59,-1.43,8.84,-1.34,8.83,-1.34
15.813,8.59,-1.46,8.84,-1.34,8.83,-1.34
15.86,8.67,-1.35,8.83,-1.34,8.83,-1.34
15.904,8.7,-1.3,8.83,-1.34,8.83,-1.34
15.949,8.58,-1.38,8.83,-1.34,8.83,-1.34
15.994,8.58,-1.41,8.83,-1.34,8.83,-1.34
16.04,8.63,-1.38,8.83,-1.34,8.83,-1.34
16.084,8.69,-1.38,8.83,-1.34,8.83,-1.34
16.128,8.71,-1.38,8.83,-1.34,8.83,-1.34
16.172,8.64,-1.36,8.83,-1.34,8.83,-1.34
16.215,8.58,-1.35,8.83,-1.34,8.83,-1.34
16.258,8.54,-1.4,8.83,-1.34,8.83,-1.34
16.305,8.59,-1.41,8.83,-1.34,8.83,-1.34
16.35,8.73,-1.32,8.83,-1.34,8.83,-1.34
16.395,8.77,-1.27,8.83,-1.34,8.83,-1.34
16.439,8.69,-1.3,8.83,-1.34,8.83,-1.34
16.481,8.6,-1.3,8.83,-1.34,8.83,-1.34
16.526,8.56,-1.32,8.83,-1.34,8.83,-1.34
16.57,8.61,-1.38,8.83,-1.34,8.83,-1.34
16.615,8.62,-1.42,8.83,-1.34,8.83,-1.34
16.659,8.65,-1.32,8.83,-1.34,8.83,-1.34
16.701,8.67,-1.3,8.83,-1.34,8.83,-1.34
16.745,8.67,-1.33,8.83,-1.34,8.83,-1.34
16.789,8.65,-1.34,8.83,-1.34,8.83,-1.34
16.832,8.52,-1.36,8.83,-1.34,8.83,-1.34
16.876,8.57,-1.37,8.83,-1.34,8.83,-1.34
16.919,8.63,-1.39,8.83,-1.34,8.83,-1.34
16.963,8.7,-1.33,8.83,-1.34,8.83,-1.34
17.008,8.66,-1.37,8.83,-1.34,8.83,-1.34
17.053,8.58,-1.35,8.83,-1.34,8.83,-1.34
17.097,8.57,-1.35,8.83,-1.34,8.83,-1.34
17.143,8.69,-1.39,8.83,-1.34,8.83,-1.34
17.187,8.77,-1.39,8.83,-1.34,8.83,-1.34
17.23,8.65,-1.32,8.83,-1.34,8.83,-1.34
17.276,8.62,-1.33,8.83,-1.34,8.83,-1.34
17.321,8.58,-1.43,8.83,-1.34,8.83,-1.34
17.374,8.58,-1.46,8.83,-1.34,8.83,-1.34
17.418,8.67,-1.33,8.83,-1.34,8.83,-1.34
17.463,8.67,-1.33,8.83,-1.34,8.83,-1.34
17.508,8.72,-1.34,8.83,-1.34,8.83,-1.34
17.552,8.7,-1.36,8.83,-1.34,8.83,-1.34
17.597,8.65,-1.39,8.83,-1.34,8.83,-1.34
17.641,8.58,-1.45,8.83,-1.34,8.83,-1.34
17.684,8.6,-1.47,8.83,-1.34,8.83,-1.34
17.728,8.66,-1.36,8.83,-1.34,8.83,-1.34
17.774,8.65,-1.35,8.83,-1.34,8.83,-1.34
17.82,8.62,-1.37,8.83,-1.34,8.83,-1.34
17.864,8.6,-1.36,8.83,-1.34,8.83,-1.34
17.909,8.63,-1.33,8.83,-1.34,8.83,-1.34
17.952,8.65,-1.3,8.83,-1.34,8.83,-1.34
17.996,8.71,-1.3,8.83,-1.34,8.83,-1.34
18.041,8.68,-1.36,8.83,-1.34,8.83,-1.34
18.086,8.65,-1.43,8.83,-1.34,8.83,-1.34
18.129,8.59,-1.4,8.84,-1.34,8.83,-1.34
18.173,8.59,-1.36,8.84,-1.34,8.83,-1.34
18.218,8.67,-1.39,8.83,-1.34,8.83,-1.34
18.264,8.69,-1.37,8.83,-1.34,8.83,-1.34
18.309,8.65,-1.32,8.83,-1.34,8.83,-1.34
18.352,8.66,-1.33,8.83,-1.34,8.83,-1.34
18.395,8.68,-1.34,8.83,-1.34,8.83,-1.34
18.44,8.69,-1.38,8.83,-1.34,8.83,-1.34
18.485,8.62,-1.41,8.84,-1.34,8.83,-1.34
18.53,8.58,-1.36,8.83,-1.34,8.83,-1.34
18.574,8.59,-1.32,8.83,-1.34,8.83,-1.34
18.616,8.64,-1.36,8.83,-1.34,8.83,-1.34
18.66,8.66,-1.34,8.83,-1.34,8.83,-1.34
18.706,8.62,-1.3,8.83,-1.34,8.83,-1.34
18.75,8.64,-1.28,8.83,-1.34,8.83,-1.34
18.795,8.68,-1.28,8.83,-1.34,8.83,-1.34
18.839,8.64,-1.31,8.83,-1.34,8.83,-1.34
18.883,8.65,-1.35,8.83,-1.34,8.83,-1.34
18.928,8.62,-1.39,8.83,-1.34,8.83,-1.34
18.972,8.61,-1.35,8.83,-1.34,8.83,-1.34
19.017,8.63,-1.25,8.83,-1.34,8.83,-1.34
19.062,8.66,-1.27,8.83,-1.34,8.83,-1.34
19.106,8.67,-1.4,8.83,-1.34,8.83,-1.34
19.15,8.66,-1.41,8.83,-1.34,8.83,-1.34
19.193,8.61,-1.32,8.83,-1.34,8.83,-1.34
