Time (s),Gyro Roll (deg)
22.433,-0.77
22.448,-0.77
22.462,-0.77
22.477,-0.77
22.491,-0.77
22.506,-0.77
22.52,-0.77
22.534,-0.77
22.549,-0.77
22.563,-0.77
22.578,-0.77
22.592,-0.77
22.607,-0.77
22.621,-0.77
22.636,-0.77
22.65,-0.77
22.665,-0.77
22.679,-0.77
22.694,-0.77
22.708,-0.77
22.723,-0.76
22.737,-0.76
22.752,-0.76
22.766,-0.76
22.781,-0.76
22.796,-0.76
22.81,-0.76
22.825,-0.76
22.839,-0.76
22.853,-0.76
22.868,-0.76
22.882,-0.77
22.897,-0.77
22.911,-0.77
22.926,-0.77
22.941,-0.77
22.955,-0.77
22.97,-0.77
22.984,-0.77
22.999,-0.77
23.013,-0.77
23.028,-0.77
23.043,-0.77
23.057,-0.77
23.071,-0.77
23.086,-0.77
23.101,-0.77
23.115,-0.77
23.129,-0.77
23.144,-0.77
23.158,-0.77
23.173,-0.77
23.187,-0.77
23.202,-0.77
23.216,-0.77
23.231,-0.77
23.245,-0.77
23.259,-0.77
23.274,-0.77
23.288,-0.77
23.303,-0.77
23.317,-0.77
23.332,-0.77
23.347,-0.77
23.361,-0.77
23.376,-0.77
23.39,-0.77
23.405,-0.77
23.419,-0.77
23.433,-0.77
23.448,-0.77
23.462,-0.77
23.477,-0.77
23.491,-0.77
23.506,-0.77
23.52,-0.77
23.535,-0.77
23.55,-0.77
23.564,-0.77
23.578,-0.77
23.593,-0.77
23.607,-0.77
23.622,-0.77
23.636,-0.77
23.651,-0.77
23.665,-0.77
23.68,-0.77
23.695,-0.77
23.709,-0.77
23.723,-0.77
23.738,-0.77
23.753,-0.77
23.767,-0.77
23.781,-0.77
23.796,-0.77
23.81,-0.77
23.825,-0.77
23.84,-0.77
23.854,-0.77
23.868,-0.77
23.883,-0.77
23.897,-0.77
23.911,-0.77
23.926,-0.77
23.94,-0.77
23.955,-0.77
23.969,-0.77
23.984,-0.77
23.999,-0.77
24.013,-0.76
24.028,-0.76
24.042,-0.76
24.057,-0.76
24.072,-0.76
24.086,-0.76
24.101,-0.76
24.115,-0.76
24.13,-0.76
24.144,-0.76
24.158,-0.76
24.173,-0.76
24.187,-0.76
24.201,-0.76
24.216,-0.76
24.23,-0.76
24.245,-0.76
24.259,-0.76
24.274,-0.76
24.288,-0.76
24.303,-0.76
24.317,-0.76
24.332,-0.76
24.346,-0.76
24.361,-0.76
24.375,-0.76
24.39,-0.76
24.404,-0.76
24.419,-0.76
24.433,-0.76
24.448,-0.76
24.462,-0.76
24.476,-0.76
24.491,-0.76
24.505,-0.76
24.52,-0.76
24.534,-0.76
24.549,-0.76
24.563,-0.76
24.578,-0.76
24.592,-0.76
24.607,-0.76
24.621,-0.76
24.636,-0.76
24.65,-0.76
24.665,-0.76
24.679,-0.76
24.694,-0.76
24.708,-0.76
24.723,-0.76
24.738,-0.76
24.752,-0.76
24.766,-0.76
24.781,-0.76
24.795,-0.76
24.817,-0.76
24.832,-0.76
24.846,-0.76
24.861,-0.76
24.875,-0.76
24.89,-0.76
24.904,-0.76
24.919,-0.76
24.933,-0.76
24.947,-0.76
24.962,-0.76
24.977,-0.76
24.991,-0.76
25.005,-0.76
25.02,-0.76
25.034,-0.76
25.049,-0.76
25.063,-0.76
25.078,-0.76
25.092,-0.76
25.107,-0.76
25.121,-0.76
25.136,-0.76
25.15,-0.76
25.165,-0.76
25.179,-0.76
25.194,-0.76
25.209,-0.76
25.223,-0.76
25.238,-0.76
25.252,-0.76
25.266,-0.76
25.281,-0.76
25.295,-0.76
25.31,-0.76
25.324,-0.76
25.339,-0.76
25.354,-0.76
25.368,-0.76
25.383,-0.76
25.397,-0.76
25.412,-0.76
25.426,-0.76
25.441,-0.76
25.455,-0.76
25.469,-0.76
25.484,-0.76
25.498,-0.76
25.513,-0.76
25.527,-0.76
25.542,-0.76
25.556,-0.76
25.57,-0.76
25.585,-0.76
25.6,-0.77
25.614,-0.76
25.629,-0.77
25.643,-0.76
25.658,-0.76
25.672,-0.76
25.687,-0.76
25.701,-0.76
25.716,-0.76
25.73,-0.76
25.744,-0.76
25.759,-0.76
25.773,-0.76
25.788,-0.76
25.802,-0.76
25.817,-0.76
25.831,-0.76
25.846,-0.76
25.86,-0.76
25.875,-0.76
25.89,-0.76
25.904,-0.76
25.919,-0.76
25.933,-0.76
25.948,-0.76
25.963,-0.76
25.977,-0.76
25.991,-0.76
26.005,-0.76
26.02,-0.76
26.034,-0.76
26.049,-0.76
26.063,-0.76
26.078,-0.76
26.092,-0.76
26.107,-0.76
26.121,-0.76
26.136,-0.76
26.15,-0.76
26.165,-0.76
26.179,-0.76
26.194,-0.76
26.208,-0.76
26.223,-0.76
26.238,-0.76
26.252,-0.76
26.267,-0.76
26.281,-0.76
26.296,-0.76
26.31,-0.76
26.324,-0.76
26.339,-0.76
26.353,-0.76
26.368,-0.76
26.382,-0.76
26.397,-0.76
26.411,-0.76
26.426,-0.76
26.44,-0.76
26.455,-0.76
26.469,-0.76
26.484,-0.76
26.498,-0.76
26.513,-0.76
26.527,-0.76
26.541,-0.76
26.556,-0.76
26.57,-0.76
26.585,-0.76
26.599,-0.76
26.614,-0.76
26.628,-0.76
26.643,-0.76
26.657,-0.76
26.671,-0.76
26.686,-0.76
26.7,-0.76
26.715,-0.76
26.729,-0.76
26.743,-0.76
26.758,-0.76
26.773,-0.76
26.787,-0.76
26.802,-0.76
26.816,-0.76
26.831,-0.76
26.845,-0.76
26.859,-0.76
26.874,-0.76
26.888,-0.76
26.903,-0.76
26.918,-0.76
26.933,-0.76
26.947,-0.76
26.962,-0.76
26.976,-0.76
26.991,-0.76
27.005,-0.76
27.019,-0.76
27.034,-0.76
27.049,-0.76
27.063,-0.76
27.077,-0.76
27.092,-0.76
27.106,-0.76
27.121,-0.76
27.135,-0.76
27.15,-0.76
27.164,-0.76
27.178,-0.76
27.193,-0.76
27.207,-0.76
27.222,-0.76
27.236,-0.76
27.251,-0.76
27.265,-0.76
27.28,-0.76
27.294,-0.76
27.309,-0.76
27.323,-0.76
27.338,-0.76
27.352,-0.76
27.367,-0.76
27.381,-0.76
27.396,-0.76
27.41,-0.76
27.425,-0.76
27.439,-0.76
27.454,-0.76
27.468,-0.76
27.483,-0.76
27.497,-0.76
27.512,-0.76
27.526,-0.76
27.541,-0.76
27.555,-0.76
27.57,-0.76
27.584,-0.76
27.599,-0.76
27.613,-0.76
27.628,-0.76
27.643,-0.76
27.658,-0.76
27.673,-0.76
27.688,-0.76
27.702,-0.76
27.717,-0.76
27.731,-0.76
27.745,-0.76
27.76,-0.76
27.774,-0.76
27.789,-0.76
27.803,-0.76
27.818,-0.76
27.832,-0.76
27.847,-0.76
27.861,-0.76
27.876,-0.76
27.89,-0.76
27.905,-0.76
27.919,-0.76
27.934,-0.76
27.948,-0.76
27.963,-0.76
27.981,-0.76
27.995,-0.76
28.01,-0.76
28.024,-0.76
28.039,-0.76
28.053,-0.76
28.067,-0.76
28.082,-0.76
28.096,-0.76
28.111,-0.76
28.126,-0.76
28.14,-0.76
28.155,-0.76
28.169,-0.76
28.184,-0.76
28.199,-0.76
28.214,-0.76
28.228,-0.76
28.243,-0.76
28.258,-0.76
28.272,-0.76
28.287,-0.76
28.302,-0.76
28.317,-0.76
28.331,-0.76
28.346,-0.76
28.36,-0.75
28.375,-0.76
28.39,-0.76
28.405,-0.76
28.422,-0.76
28.437,-0.76
28.451,-0.76
28.465,-0.76
28.48,-0.76
28.495,-0.76
28.51,-0.76
28.525,-0.76
28.539,-0.76
28.555,-0.76
28.569,-0.76
28.584,-0.76
28.599,-0.76
28.613,-0.76
28.628,-0.76
28.642,-0.76
28.657,-0.75
28.672,-0.75
28.686,-0.75
28.701,-0.75
28.716,-0.75
28.73,-0.75
28.745,-0.75
28.759,-0.75
28.774,-0.76
28.789,-0.76
28.803,-0.75
28.818,-0.75
28.832,-0.75
28.846,-0.75
28.861,-0.75
28.875,-0.75
28.89,-0.75
28.904,-0.75
28.919,-0.75
28.933,-0.75
28.948,-0.75
28.962,-0.75
28.977,-0.75
28.991,-0.75
29.005,-0.75
29.02,-0.75
29.034,-0.75
29.049,-0.75
29.063,-0.75
29.077,-0.75
29.092,-0.75
29.106,-0.75
29.121,-0.75
29.136,-0.75
29.151,-0.75
29.165,-0.75
29.179,-0.75
29.194,-0.75
29.208,-0.76
29.222,-0.75
29.237,-0.75
29.252,-0.75
29.266,-0.75
29.281,-0.76
29.296,-0.76
29.31,-0.76
29.325,-0.76
29.34,-0.76
29.354,-0.76
29.369,-0.76
29.383,-0.76
29.398,-0.76
29.413,-0.76
29.427,-0.76
29.442,-0.76
29.457,-0.76
29.472,-0.76
29.486,-0.76
29.501,-0.76
29.516,-0.76
29.53,-0.76
29.545,-0.76
29.559,-0.76
29.574,-0.76
29.588,-0.76
29.603,-0.76
29.618,-0.76
29.632,-0.76
29.647,-0.76
29.661,-0.76
29.676,-0.76
29.691,-0.76
29.706,-0.76
29.721,-0.76
29.735,-0.76
29.75,-0.76
29.764,-0.76
29.779,-0.76
29.793,-0.76
29.808,-0.76
29.822,-0.76
29.837,-0.76
29.851,-0.76
29.866,-0.76
29.88,-0.76
29.895,-0.76
29.91,-0.76
29.924,-0.76
29.939,-0.76
29.953,-0.76
29.968,-0.76
29.982,-0.76
29.997,-0.76
30.012,-0.76
30.026,-0.76
30.041,-0.76
30.055,-0.76
30.069,-0.76
30.084,-0.76
30.099,-0.76
30.113,-0.76
30.128,-0.76
30.143,-0.76
30.158,-0.76
30.172,-0.76
30.187,-0.76
30.201,-0.76
30.217,-0.76
30.231,-0.76
30.246,-0.76
30.261,-0.76
30.275,-0.76
30.29,-0.76
30.305,-0.76
30.32,-0.76
30.335,-0.76
30.349,-0.76
30.364,-0.76
30.378,-0.76
30.393,-0.76
30.408,-0.76
30.422,-0.76
30.437,-0.76
30.452,-0.76
30.467,-0.76
30.481,-0.76
30.496,-0.76
30.51,-0.76
30.525,-0.76
30.54,-0.76
30.554,-0.76
30.568,-0.76
30.583,-0.76
30.597,-0.76
30.612,-0.76
30.626,-0.76
30.641,-0.76
30.656,-0.76
30.67,-0.76
30.685,-0.76
30.699,-0.76
30.714,-0.76
30.729,-0.76
30.743,-0.76
30.758,-0.76
30.772,-0.76
30.787,-0.76
30.802,-0.77
30.817,-0.77
30.831,-0.77
30.846,-0.77
30.86,-0.77
30.874,-0.77
30.889,-0.77
30.903,-0.77
30.918,-0.77
30.932,-0.77
30.947,-0.77
30.961,-0.77
30.975,-0.77
30.99,-0.77
31.004,-0.77
31.019,-0.77
31.033,-0.77
31.048,-0.77
31.063,-0.77
31.077,-0.77
31.092,-0.77
31.106,-0.77
31.121,-0.77
31.135,-0.77
31.15,-0.77
31.165,-0.77
31.179,-0.77
31.194,-0.77
31.208,-0.77
31.223,-0.77
31.237,-0.77
31.251,-0.77
31.267,-0.77
31.282,-0.77
31.297,-0.77
31.311,-0.77
31.326,-0.77
31.34,-0.77
31.355,-0.77
31.369,-0.77
31.383,-0.77
31.398,-0.77
31.412,-0.77
31.427,-0.77
31.441,-0.77
31.456,-0.77
31.47,-0.77
31.485,-0.77
31.5,-0.77
31.514,-0.77
31.528,-0.77
31.543,-0.77
31.557,-0.77
31.571,-0.77
31.586,-0.77
31.6,-0.77
31.615,-0.77
31.629,-0.77
31.643,-0.77
31.658,-0.77
31.672,-0.77
31.687,-0.77
31.702,-0.77
31.716,-0.77
31.73,-0.77
31.745,-0.77
31.76,-0.77
31.774,-0.77
31.789,-0.77
31.803,-0.77
31.817,-0.77
31.832,-0.77
31.846,-0.77
31.861,-0.77
31.875,-0.77
31.89,-0.77
31.904,-0.77
31.919,-0.77
31.933,-0.77
31.948,-0.77
31.962,-0.77
31.976,-0.77
31.991,-0.77
32.005,-0.77
32.02,-0.77
32.034,-0.77
32.049,-0.77
32.063,-0.77
32.078,-0.77
32.092,-0.77
32.107,-0.77
32.121,-0.77
32.136,-0.76
32.151,-0.77
32.165,-0.77
32.179,-0.77
32.194,-0.77
32.208,-0.77
32.223,-0.77
32.237,-0.77
32.252,-0.77
32.266,-0.77
32.281,-0.77
32.295,-0.77
32.31,-0.77
32.325,-0.76
32.339,-0.76
32.353,-0.76
32.368,-0.77
32.383,-0.76
32.397,-0.76
32.412,-0.76
32.426,-0.76
32.441,-0.76
32.455,-0.76
32.47,-0.76
32.484,-0.76
32.499,-0.76
32.513,-0.77
32.528,-0.77
32.543,-0.77
32.557,-0.77
32.571,-0.77
32.586,-0.77
32.6,-0.77
32.615,-0.77
32.629,-0.77
32.644,-0.77
32.658,-0.77
32.673,-0.77
32.687,-0.77
32.701,-0.77
32.716,-0.77
32.73,-0.77
32.745,-0.77
32.76,-0.77
32.774,-0.77
32.788,-0.77
32.803,-0.77
32.817,-0.77
32.832,-0.77
32.846,-0.77
32.861,-0.77
32.875,-0.77
32.89,-0.77
32.904,-0.77
32.919,-0.77
32.933,-0.77
32.948,-0.77
32.962,-0.77
32.977,-0.77
32.991,-0.77
33.006,-0.77
33.02,-0.77
33.035,-0.77
33.049,-0.77
33.064,-0.77
33.078,-0.77
33.093,-0.77
33.107,-0.77
33.122,-0.77
33.136,-0.77
33.151,-0.77
33.165,-0.77
33.18,-0.77
33.194,-0.77
33.208,-0.77
33.223,-0.77
33.237,-0.77
33.252,-0.77
33.266,-0.77
33.281,-0.77
33.295,-0.77
33.31,-0.77
33.324,-0.77
33.339,-0.77
33.354,-0.77
33.368,-0.77
33.383,-0.77
33.397,-0.77
33.412,-0.77
33.426,-0.77
33.441,-0.77
33.456,-0.77
33.47,-0.77
33.484,-0.77
33.499,-0.77
33.513,-0.77
33.528,-0.77
33.542,-0.77
33.557,-0.77
33.571,-0.77
33.586,-0.77
33.6,-0.77
33.615,-0.77
33.629,-0.77
33.643,-0.77
33.658,-0.77
33.672,-0.77
33.687,-0.77
33.701,-0.77
33.715,-0.77
33.73,-0.77
33.744,-0.77
33.758,-0.77
33.773,-0.77
33.787,-0.77
33.802,-0.77
33.816,-0.77
33.83,-0.77
33.845,-0.77
33.859,-0.77
33.874,-0.77
33.888,-0.77
33.903,-0.77
33.918,-0.77
33.932,-0.77
33.947,-0.77
33.961,-0.77
33.976,-0.77
33.99,-0.77
34.005,-0.77
34.02,-0.77
34.035,-0.77
34.049,-0.77
34.064,-0.77
34.078,-0.77
34.093,-0.77
34.107,-0.77
34.122,-0.77
34.136,-0.77
34.151,-0.77
34.165,-0.77
34.18,-0.77
34.194,-0.77
34.209,-0.77
34.223,-0.77
34.237,-0.77
34.252,-0.77
34.266,-0.77
34.28,-0.77
34.295,-0.77
34.31,-0.77
34.324,-0.77
34.338,-0.77
34.356,-0.77
34.371,-0.77
34.385,-0.77
34.4,-0.77
34.414,-0.77
34.429,-0.77
34.443,-0.77
34.458,-0.77
34.472,-0.77
34.487,-0.77
34.503,-0.77
34.518,-0.77
34.533,-0.77
34.548,-0.77
34.563,-0.77
34.577,-0.77
34.592,-0.77
34.606,-0.77
34.621,-0.77
34.635,-0.77
34.65,-0.77
34.664,-0.77
34.679,-0.77
34.694,-0.77
34.708,-0.77
34.723,-0.77
34.737,-0.77
34.752,-0.77
34.766,-0.77
34.781,-0.77
34.795,-0.77
34.809,-0.77
34.824,-0.77
34.838,-0.77
34.853,-0.77
34.868,-0.77
34.882,-0.77
34.897,-0.77
34.911,-0.77
34.925,-0.77
34.94,-0.77
34.954,-0.77
34.969,-0.78
34.983,-0.77
34.998,-0.77
35.012,-0.77
35.026,-0.77
35.041,-0.78
35.056,-0.78
35.07,-0.78
35.085,-0.78
35.099,-0.78
35.114,-0.78
35.128,-0.78
35.143,-0.78
35.157,-0.78
35.172,-0.77
35.186,-0.77
35.201,-0.77
35.215,-0.77
35.23,-0.77
35.244,-0.77
35.259,-0.77
35.273,-0.77
35.288,-0.77
35.302,-0.77
35.317,-0.77
35.332,-0.77
35.346,-0.77
35.361,-0.77
35.375,-0.77
35.389,-0.77
35.404,-0.77
35.418,-0.77
35.433,-0.77
35.447,-0.77
35.462,-0.77
35.477,-0.77
35.491,-0.77
35.506,-0.77
35.52,-0.77
35.535,-0.77
35.549,-0.77
35.564,-0.77
35.578,-0.77
35.593,-0.77
35.607,-0.77
35.622,-0.77
35.636,-0.77
35.651,-0.77
35.665,-0.77
35.68,-0.76
35.694,-0.76
35.709,-0.76
35.723,-0.76
35.738,-0.77
35.752,-0.77
35.766,-0.77
35.781,-0.77
35.795,-0.77
35.81,-0.77
35.825,-0.77
35.839,-0.77
35.854,-0.77
35.869,-0.77
35.883,-0.77
35.897,-0.77
35.912,-0.77
35.926,-0.77
35.941,-0.77
35.955,-0.77
35.97,-0.77
35.985,-0.77
36.0,-0.77
36.015,-0.77
36.03,-0.77
36.045,-0.77
36.06,-0.77
36.074,-0.77
36.089,-0.77
36.103,-0.77
36.118,-0.77
36.132,-0.77
36.146,-0.77
36.161,-0.77
36.176,-0.78
36.19,-0.78
36.204,-0.78
36.219,-0.78
36.233,-0.78
36.248,-0.78
36.262,-0.78
36.277,-0.78
36.291,-0.78
36.306,-0.78
36.32,-0.78
36.334,-0.78
36.349,-0.78
36.363,-0.78
36.378,-0.78
36.392,-0.78
36.407,-0.78
36.421,-0.78
36.436,-0.78
36.45,-0.78
36.465,-0.78
36.48,-0.78
36.494,-0.78
36.509,-0.78
36.523,-0.78
36.537,-0.78
36.552,-0.78
36.566,-0.78
36.581,-0.78
36.595,-0.78
36.609,-0.78
36.624,-0.78
36.641,-0.78
36.656,-0.78
36.67,-0.78
36.685,-0.78
36.699,-0.78
36.714,-0.78
36.729,-0.78
36.743,-0.78
36.757,-0.78
36.772,-0.78
36.787,-0.78
36.801,-0.78
36.816,-0.78
36.83,-0.78
36.845,-0.78
36.859,-0.78
36.873,-0.78
36.888,-0.78
36.902,-0.78
36.917,-0.78
36.931,-0.78
36.946,-0.78
36.96,-0.78
36.975,-0.78
36.989,-0.78
37.004,-0.78
37.018,-0.78
37.032,-0.78
37.047,-0.78
37.061,-0.78
37.076,-0.78
37.09,-0.78
37.104,-0.78
37.119,-0.78
37.133,-0.78
37.147,-0.78
37.162,-0.78
37.176,-0.78
37.191,-0.78
37.205,-0.78
37.22,-0.78
37.234,-0.78
37.249,-0.78
37.263,-0.78
37.277,-0.78
37.292,-0.78
37.306,-0.78
37.321,-0.78
37.335,-0.78
37.35,-0.78
37.364,-0.78
37.379,-0.78
37.393,-0.78
37.407,-0.78
37.422,-0.78
37.436,-0.78
37.451,-0.78
37.465,-0.78
37.48,-0.78
37.494,-0.78
37.509,-0.78
37.523,-0.78
37.538,-0.78
37.552,-0.78
37.566,-0.78
37.581,-0.78
37.595,-0.78
37.61,-0.78
37.624,-0.78
37.639,-0.78
37.653,-0.78
37.668,-0.78
37.682,-0.78
37.697,-0.78
37.711,-0.78
37.726,-0.78
37.74,-0.78
37.755,-0.78
37.769,-0.78
37.784,-0.78
37.798,-0.78
37.813,-0.78
37.827,-0.78
37.842,-0.78
37.856,-0.78
37.87,-0.78
37.885,-0.78
37.899,-0.78
37.914,-0.78
37.929,-0.78
37.943,-0.77
37.958,-0.77
37.972,-0.78
37.986,-0.78
38.001,-0.78
38.015,-0.78
38.03,-0.78
38.045,-0.78
38.059,-0.78
38.073,-0.78
38.088,-0.78
38.102,-0.78
38.117,-0.78
38.131,-0.78
38.146,-0.78
38.162,-0.78
38.177,-0.78
38.191,-0.77
38.206,-0.77
38.221,-0.77
38.235,-0.77
38.25,-0.77
38.264,-0.77
38.279,-0.77
38.293,-0.77
38.308,-0.77
38.323,-0.77
38.337,-0.77
38.352,-0.77
38.366,-0.77
38.381,-0.77
38.395,-0.77
38.409,-0.77
38.424,-0.77
38.439,-0.77
38.453,-0.77
38.468,-0.77
38.482,-0.78
38.497,-0.78
38.511,-0.77
38.525,-0.77
38.54,-0.77
38.554,-0.77
38.569,-0.77
38.584,-0.77
38.598,-0.77
38.612,-0.77
38.627,-0.77
38.641,-0.77
38.656,-0.77
38.67,-0.77
38.685,-0.77
38.699,-0.77
38.713,-0.77
38.728,-0.77
38.742,-0.77
38.757,-0.77
38.771,-0.77
38.786,-0.77
38.8,-0.77
38.814,-0.77
38.829,-0.77
38.843,-0.77
38.858,-0.77
38.872,-0.77
38.887,-0.77
38.901,-0.77
38.916,-0.77
38.93,-0.77
38.945,-0.77
38.959,-0.77
38.974,-0.77
38.988,-0.77
39.003,-0.77
39.017,-0.77
39.032,-0.77
39.046,-0.77
39.061,-0.77
39.076,-0.77
39.09,-0.77
39.104,-0.77
39.119,-0.77
39.133,-0.77
39.148,-0.77
39.162,-0.77
39.177,-0.77
39.192,-0.77
39.207,-0.77
39.221,-0.77
39.236,-0.77
39.25,-0.77
39.265,-0.77
39.279,-0.77
39.294,-0.77
39.308,-0.77
39.323,-0.77
39.337,-0.77
39.352,-0.76
39.366,-0.76
39.381,-0.77
39.395,-0.77
39.41,-0.77
39.424,-0.77
39.439,-0.77
39.453,-0.77
39.468,-0.77
39.482,-0.77
39.497,-0.77
39.511,-0.77
39.526,-0.77
39.54,-0.77
39.555,-0.77
39.569,-0.77
39.584,-0.77
39.598,-0.77
39.613,-0.77
39.627,-0.77
39.642,-0.76
39.656,-0.76
39.67,-0.76
39.685,-0.76
39.699,-0.76
39.714,-0.76
39.728,-0.76
39.743,-0.76
39.757,-0.76
39.772,-0.76
39.786,-0.76
39.801,-0.76
39.815,-0.76
39.83,-0.76
39.844,-0.76
39.859,-0.76
39.873,-0.76
39.888,-0.76
39.902,-0.76
39.917,-0.76
39.931,-0.76
39.946,-0.76
39.96,-0.76
39.974,-0.76
39.989,-0.76
40.003,-0.76
40.018,-0.76
40.032,-0.76
40.047,-0.76
40.061,-0.76
40.076,-0.76
40.09,-0.76
40.105,-0.76
40.119,-0.76
40.134,-0.76
40.149,-0.76
40.163,-0.76
40.178,-0.76
40.192,-0.76
40.207,-0.76
40.221,-0.76
40.236,-0.76
40.25,-0.76
40.265,-0.76
40.279,-0.76
40.293,-0.76
40.308,-0.76
40.322,-0.76
40.336,-0.76
40.351,-0.76
40.365,-0.76
40.38,-0.76
40.394,-0.76
40.409,-0.76
40.423,-0.76
40.438,-0.76
40.452,-0.76
40.466,-0.76
40.481,-0.77
40.495,-0.77
40.51,-0.77
40.524,-0.77
40.539,-0.77
40.553,-0.77
40.568,-0.77
40.582,-0.77
40.597,-0.77
40.611,-0.77
40.626,-0.77
40.64,-0.77
40.655,-0.77
40.669,-0.77
40.683,-0.77
40.698,-0.77
40.712,-0.77
40.726,-0.77
40.741,-0.77
40.755,-0.77
40.77,-0.77
40.784,-0.77
40.798,-0.77
40.813,-0.77
40.827,-0.77
40.842,-0.77
40.856,-0.77
40.871,-0.77
40.885,-0.77
40.899,-0.77
40.914,-0.77
40.928,-0.77
40.943,-0.77
40.957,-0.77
40.972,-0.77
40.986,-0.77
41.001,-0.77
41.015,-0.77
41.03,-0.78
41.044,-0.78
41.058,-0.78
41.073,-0.78
41.087,-0.78
41.102,-0.78
41.116,-0.78
41.13,-0.78
41.145,-0.78
41.159,-0.78
41.174,-0.77
41.188,-0.77
41.203,-0.77
41.217,-0.77
41.231,-0.77
41.246,-0.78
41.26,-0.78
41.274,-0.78
41.289,-0.77
41.303,-0.78
41.318,-0.77
41.332,-0.77
41.347,-0.77
41.361,-0.77
41.376,-0.77
41.39,-0.77
41.404,-0.77
41.419,-0.77
41.433,-0.77
41.448,-0.77
41.462,-0.77
41.477,-0.78
41.491,-0.78
41.506,-0.77
41.52,-0.78
41.534,-0.78
41.549,-0.78
41.563,-0.78
41.578,-0.78
41.592,-0.78
41.607,-0.78
41.621,-0.78
41.636,-0.78
41.65,-0.78
41.664,-0.77
41.679,-0.77
41.693,-0.77
41.708,-0.77
41.722,-0.77
41.736,-0.77
41.751,-0.77
41.765,-0.77
41.78,-0.77
41.794,-0.77
41.809,-0.77
41.823,-0.77
41.837,-0.77
41.852,-0.77
41.866,-0.77
41.881,-0.77
41.895,-0.77
41.91,-0.77
41.924,-0.77
41.939,-0.77
41.953,-0.77
41.967,-0.77
41.982,-0.77
41.996,-0.77
42.011,-0.77
42.026,-0.77
42.04,-0.77
42.055,-0.77
42.069,-0.77
42.084,-0.77
42.098,-0.77
42.112,-0.77
42.127,-0.77
42.141,-0.77
42.156,-0.77
42.17,-0.77
42.184,-0.77
42.199,-0.77
42.213,-0.77
42.228,-0.77
42.242,-0.77
42.257,-0.77
42.271,-0.77
42.285,-0.77
42.3,-0.77
42.314,-0.77
42.328,-0.77
42.343,-0.77
42.358,-0.77
42.372,-0.77
42.386,-0.77
42.401,-0.77
42.415,-0.77
42.429,-0.77
42.444,-0.77
42.458,-0.78
42.473,-0.78
42.487,-0.78
42.502,-0.78
42.516,-0.78
42.53,-0.78
42.545,-0.78
42.559,-0.78
42.574,-0.78
42.588,-0.78
42.603,-0.78
42.617,-0.78
42.631,-0.78
42.646,-0.78
42.66,-0.78
42.675,-0.78
42.689,-0.78
42.704,-0.78
42.718,-0.78
42.733,-0.78
42.748,-0.78
42.762,-0.78
42.776,-0.78
42.791,-0.78
42.805,-0.78
42.82,-0.78
42.834,-0.78
42.849,-0.78
42.863,-0.78
42.878,-0.78
42.892,-0.78
42.907,-0.78
42.921,-0.78
42.935,-0.78
42.95,-0.78
42.964,-0.78
42.979,-0.78
42.993,-0.78
43.008,-0.78
43.022,-0.78
43.036,-0.78
43.051,-0.78
43.065,-0.78
43.08,-0.78
43.094,-0.78
43.108,-0.78
43.123,-0.78
43.137,-0.78
43.151,-0.78
43.166,-0.78
43.18,-0.78
43.195,-0.78
43.209,-0.78
43.223,-0.78
43.238,-0.78
43.252,-0.78
43.267,-0.78
43.282,-0.78
43.3,-0.78
43.314,-0.77
43.33,-0.78
43.344,-0.78
43.359,-0.78
43.374,-0.78
43.388,-0.78
43.403,-0.78
43.418,-0.78
43.432,-0.78
43.447,-0.78
43.461,-0.77
43.475,-0.77
43.49,-0.77
43.505,-0.77
43.519,-0.78
43.534,-0.77
43.549,-0.77
43.563,-0.77
43.578,-0.78
43.592,-0.78
43.607,-0.78
43.622,-0.77
43.636,-0.77
43.651,-0.77
43.665,-0.78
43.68,-0.78
43.694,-0.78
43.709,-0.78
43.723,-0.78
43.737,-0.78
43.752,-0.78
43.766,-0.78
43.781,-0.78
43.796,-0.78
43.81,-0.78
43.824,-0.78
43.839,-0.78
43.853,-0.78
43.868,-0.78
43.882,-0.78
43.897,-0.78
43.911,-0.78
43.926,-0.78
43.94,-0.78
43.955,-0.77
43.969,-0.77
43.984,-0.77
43.998,-0.77
44.013,-0.77
44.028,-0.77
44.043,-0.77
44.057,-0.77
44.072,-0.77
44.087,-0.77
44.101,-0.77
44.116,-0.77
44.13,-0.77
44.145,-0.77
44.159,-0.77
44.174,-0.77
44.188,-0.77
44.203,-0.77
44.217,-0.77
44.232,-0.77
44.246,-0.77
44.261,-0.77
44.276,-0.77
44.29,-0.77
44.304,-0.77
44.319,-0.77
44.333,-0.77
44.348,-0.77
44.363,-0.77
44.377,-0.77
44.391,-0.77
44.406,-0.77
44.42,-0.77
44.435,-0.77
44.449,-0.77
44.464,-0.77
44.478,-0.77
44.493,-0.77
44.507,-0.77
44.522,-0.77
44.536,-0.77
44.551,-0.77
44.566,-0.77
44.58,-0.77
44.595,-0.77
44.609,-0.77
44.623,-0.77
44.638,-0.77
44.652,-0.77
44.667,-0.77
44.681,-0.77
44.696,-0.77
44.71,-0.77
44.725,-0.77
44.739,-0.77
44.753,-0.77
44.768,-0.77
44.782,-0.77
44.796,-0.77
44.811,-0.77
44.827,-0.77
44.841,-0.77
44.856,-0.77
44.871,-0.77
44.885,-0.77
44.899,-0.77
44.914,-0.77
44.928,-0.77
44.943,-0.77
44.957,-0.77
44.972,-0.77
