Time (s),Accel Roll (deg),Accel Pitch (deg),Gyro Roll (deg),Gyro Pitch (deg),Filtered Roll (deg),Filtered Pitch (deg)
1.083,8.71,-1.43,8.88,-1.44,8.88,-1.44
1.097,8.69,-1.41,8.88,-1.44,8.88,-1.44
1.111,8.67,-1.46,8.88,-1.44,8.88,-1.44
1.125,8.67,-1.47,8.88,-1.44,8.88,-1.44
1.14,8.67,-1.45,8.88,-1.44,8.88,-1.44
1.154,8.66,-1.43,8.88,-1.44,8.88,-1.44
1.168,8.7,-1.46,8.88,-1.45,8.88,-1.45
1.183,8.73,-1.47,8.88,-1.45,8.88,-1.45
1.197,8.71,-1.48,8.88,-1.45,8.88,-1.45
1.212,8.66,-1.42,8.88,-1.45,8.88,-1.45
1.227,8.65,-1.46,8.88,-1.45,8.88,-1.45
1.242,8.66,-1.46,8.88,-1.45,8.88,-1.45
1.257,8.65,-1.45,8.88,-1.45,8.88,-1.45
1.271,8.64,-1.41,8.88,-1.45,8.88,-1.45
1.286,8.68,-1.39,8.88,-1.45,8.88,-1.45
1.3,8.7,-1.42,8.88,-1.45,8.88,-1.45
1.315,8.67,-1.44,8.88,-1.45,8.88,-1.45
1.329,8.72,-1.48,8.88,-1.45,8.88,-1.45
1.344,8.69,-1.47,8.88,-1.45,8.88,-1.45
1.359,8.66,-1.39,8.88,-1.45,8.88,-1.45
1.373,8.68,-1.36,8.88,-1.45,8.88,-1.45
1.388,8.65,-1.45,8.88,-1.44,8.88,-1.44
1.403,8.62,-1.46,8.88,-1.44,8.88,-1.44
1.417,8.59,-1.44,8.88,-1.44,8.88,-1.44
1.431,8.64,-1.45,8.88,-1.44,8.88,-1.44
1.445,8.75,-1.43,8.88,-1.44,8.88,-1.44
1.46,8.73,-1.42,8.88,-1.44,8.88,-1.44
1.474,8.69,-1.42,8.88,-1.44,8.88,-1.44
1.488,8.66,-1.44,8.88,-1.44,8.88,-1.44
1.502,8.7,-1.46,8.88,-1.44,8.88,-1.44
1.516,8.7,-1.48,8.88,-1.44,8.88,-1.44
1.531,8.69,-1.41,8.88,-1.44,8.88,-1.44
1.545,8.71,-1.44,8.88,-1.44,8.88,-1.44
1.559,8.71,-1.49,8.88,-1.44,8.88,-1.44
1.573,8.72,-1.47,8.88,-1.44,8.88,-1.44
1.588,8.68,-1.41,8.88,-1.44,8.88,-1.44
1.601,8.68,-1.44,8.88,-1.44,8.88,-1.44
1.62,8.67,-1.42,8.88,-1.44,8.88,-1.44
1.636,8.7,-1.39,8.88,-1.45,8.88,-1.45
1.651,8.7,-1.45,8.88,-1.45,8.88,-1.45
1.665,8.64,-1.5,8.88,-1.45,8.88,-1.45
1.679,8.66,-1.48,8.88,-1.45,8.88,-1.45
1.694,8.69,-1.43,8.88,-1.45,8.88,-1.45
1.709,8.71,-1.44,8.88,-1.45,8.88,-1.45
1.723,8.69,-1.51,8.88,-1.45,8.88,-1.45
1.738,8.69,-1.48,8.88,-1.45,8.88,-1.45
1.752,8.66,-1.46,8.88,-1.45,8.88,-1.45
1.767,8.65,-1.48,8.88,-1.45,8.88,-1.45
1.782,8.65,-1.44,8.88,-1.45,8.88,-1.45
1.797,8.67,-1.43,8.88,-1.45,8.88,-1.45
1.811,8.69,-1.44,8.88,-1.45,8.88,-1.45
1.825,8.69,-1.48,8.88,-1.45,8.88,-1.45
1.84,8.64,-1.45,8.88,-1.45,8.88,-1.45
1.855,8.63,-1.34,8.88,-1.45,8.88,-1.45
1.869,8.67,-1.39,8.88,-1.45,8.88,-1.45
1.884,8.67,-1.46,8.88,-1.44,8.88,-1.44
1.898,8.68,-1.46,8.88,-1.44,8.88,-1.44
1.912,8.67,-1.43,8.88,-1.44,8.88,-1.44
1.927,8.65,-1.45,8.88,-1.44,8.88,-1.44
1.941,8.69,-1.41,8.88,-1.44,8.88,-1.44
1.955,8.7,-1.38,8.88,-1.44,8.88,-1.44
1.97,8.71,-1.35,8.88,-1.44,8.88,-1.44
1.984,8.69,-1.42,8.88,-1.44,8.88,-1.44
1.998,8.7,-1.48,8.88,-1.44,8.88,-1.44
2.013,8.62,-1.46,8.88,-1.44,8.88,-1.44
2.027,8.61,-1.43,8.88,-1.44,8.88,-1.44
2.041,8.7,-1.43,8.88,-1.44,8.88,-1.44
2.056,8.72,-1.42,8.88,-1.44,8.88,-1.44
2.07,8.67,-1.42,8.88,-1.44,8.88,-1.44
2.084,8.67,-1.42,8.88,-1.44,8.88,-1.44
2.099,8.65,-1.46,8.88,-1.44,8.88,-1.44
2.113,8.63,-1.43,8.88,-1.44,8.88,-1.44
2.127,8.64,-1.39,8.88,-1.44,8.88,-1.44
2.141,8.67,-1.48,8.88,-1.44,8.88,-1.44
2.155,8.72,-1.52,8.88,-1.44,8.88,-1.44
2.17,8.73,-1.46,8.88,-1.44,8.88,-1.44
2.184,8.73,-1.41,8.88,-1.44,8.88,-1.44
2.199,8.67,-1.37,8.88,-1.44,8.88,-1.44
2.213,8.69,-1.41,8.88,-1.44,8.88,-1.44
2.228,8.67,-1.52,8.88,-1.44,8.88,-1.44
2.242,8.66,-1.49,8.88,-1.44,8.88,-1.44
2.256,8.67,-1.44,8.88,-1.44,8.88,-1.44
2.271,8.65,-1.46,8.88,-1.44,8.88,-1.44
2.285,8.64,-1.44,8.88,-1.44,8.88,-1.44
2.299,8.68,-1.43,8.88,-1.44,8.88,-1.44
2.314,8.72,-1.45,8.88,-1.44,8.88,-1.44
2.329,8.68,-1.46,8.88,-1.44,8.88,-1.44
2.343,8.68,-1.46,8.88,-1.44,8.88,-1.44
2.358,8.64,-1.44,8.88,-1.44,8.88,-1.44
2.373,8.62,-1.47,8.88,-1.44,8.88,-1.44
2.387,8.66,-1.51,8.88,-1.44,8.88,-1.44
2.402,8.6,-1.46,8.88,-1.44,8.88,-1.44
2.416,8.65,-1.48,8.88,-1.44,8.88,-1.44
2.431,8.68,-1.46,8.88,-1.44,8.88,-1.44
2.445,8.72,-1.43,8.88,-1.44,8.88,-1.44
2.459,8.73,-1.43,8.88,-1.44,8.88,-1.44
2.473,8.72,-1.43,8.88,-1.44,8.88,-1.44
2.488,8.67,-1.4,8.88,-1.44,8.88,-1.44
2.502,8.68,-1.41,8.88,-1.44,8.88,-1.44
2.516,8.64,-1.5,8.88,-1.44,8.88,-1.44
2.53,8.67,-1.49,8.88,-1.44,8.88,-1.44
2.544,8.76,-1.38,8.88,-1.44,8.88,-1.44
2.558,8.72,-1.37,8.88,-1.44,8.88,-1.44
2.573,8.62,-1.44,8.88,-1.44,8.88,-1.44
2.587,8.65,-1.46,8.88,-1.44,8.88,-1.44
2.601,8.69,-1.47,8.88,-1.44,8.88,-1.44
2.615,8.71,-1.44,8.88,-1.45,8.88,-1.45
2.629,8.65,-1.41,8.88,-1.45,8.88,-1.44
2.643,8.64,-1.43,8.88,-1.44,8.88,-1.44
2.658,8.65,-1.39,8.88,-1.44,8.88,-1.44
2.672,8.66,-1.43,8.88,-1.44,8.88,-1.44
2.686,8.66,-1.5,8.88,-1.44,8.88,-1.44
2.7,8.68,-1.53,8.88,-1.44,8.88,-1.44
2.715,8.71,-1.46,8.88,-1.44,8.88,-1.44
2.729,8.71,-1.42,8.88,-1.44,8.88,-1.44
2.744,8.71,-1.38,8.88,-1.44,8.88,-1.44
2.759,8.74,-1.38,8.88,-1.44,8.88,-1.44
2.774,8.7,-1.46,8.88,-1.44,8.88,-1.44
2.788,8.69,-1.44,8.88,-1.44,8.88,-1.44
2.803,8.69,-1.43,8.88,-1.44,8.88,-1.44
2.817,8.72,-1.44,8.88,-1.44,8.88,-1.44
2.832,8.7,-1.51,8.88,-1.44,8.88,-1.44
2.847,8.71,-1.52,8.88,-1.44,8.88,-1.44
2.861,8.72,-1.49,8.88,-1.44,8.88,-1.44
2.876,8.7,-1.49,8.89,-1.44,8.88,-1.44
2.89,8.65,-1.39,8.88,-1.44,8.88,-1.44
2.905,8.65,-1.42,8.88,-1.44,8.88,-1.44
2.919,8.66,-1.46,8.88,-1.44,8.88,-1.44
2.933,8.72,-1.45,8.88,-1.44,8.88,-1.44
2.947,8.75,-1.46,8.88,-1.44,8.88,-1.44
2.961,8.72,-1.41,8.88,-1.44,8.88,-1.44
2.975,8.67,-1.4,8.88,-1.44,8.88,-1.44
2.989,8.66,-1.46,8.88,-1.44,8.88,-1.44
3.004,8.67,-1.49,8.88,-1.44,8.88,-1.44
3.018,8.66,-1.5,8.88,-1.44,8.88,-1.44
3.032,8.67,-1.49,8.88,-1.44,8.88,-1.44
3.046,8.64,-1.47,8.88,-1.44,8.88,-1.44
3.06,8.67,-1.45,8.88,-1.44,8.88,-1.44
3.074,8.68,-1.44,8.88,-1.44,8.88,-1.44
3.089,8.7,-1.42,8.88,-1.44,8.88,-1.44
3.103,8.67,-1.44,8.88,-1.44,8.88,-1.44
3.117,8.64,-1.44,8.88,-1.44,8.88,-1.44
3.131,8.7,-1.42,8.88,-1.44,8.88,-1.44
3.145,8.74,-1.41,8.88,-1.44,8.88,-1.44
3.159,8.65,-1.39,8.88,-1.44,8.88,-1.44
3.174,8.65,-1.37,8.88,-1.44,8.88,-1.44
3.188,8.62,-1.41,8.88,-1.44,8.88,-1.44
3.202,8.61,-1.44,8.88,-1.44,8.87,-1.44
3.217,8.7,-1.41,8.88,-1.44,8.87,-1.44
3.231,8.73,-1.39,8.88,-1.44,8.88,-1.44
3.249,8.69,-1.46,8.88,-1.44,8.88,-1.44
3.263,8.65,-1.45,8.88,-1.44,8.88,-1.44
3.277,8.64,-1.48,8.88,-1.44,8.88,-1.44
3.292,8.67,-1.5,8.88,-1.44,8.88,-1.44
3.306,8.68,-1.45,8.88,-1.44,8.88,-1.44
3.321,8.69,-1.42,8.88,-1.44,8.88,-1.44
3.335,8.65,-1.42,8.88,-1.44,8.88,-1.44
3.35,8.59,-1.41,8.88,-1.44,8.88,-1.44
3.364,8.61,-1.37,8.88,-1.44,8.88,-1.44
3.379,8.7,-1.41,8.88,-1.44,8.88,-1.44
3.394,8.69,-1.48,8.88,-1.44,8.88,-1.44
3.408,8.68,-1.47,8.88,-1.44,8.88,-1.44
3.423,8.68,-1.44,8.88,-1.44,8.88,-1.44
3.437,8.66,-1.43,8.88,-1.44,8.88,-1.44
3.451,8.67,-1.41,8.88,-1.44,8.88,-1.44
3.465,8.67,-1.44,8.88,-1.44,8.88,-1.44
3.48,8.67,-1.43,8.88,-1.44,8.88,-1.44
3.494,8.67,-1.43,8.88,-1.44,8.88,-1.44
3.508,8.68,-1.45,8.88,-1.44,8.88,-1.44
3.523,8.68,-1.48,8.88,-1.44,8.88,-1.44
3.537,8.65,-1.48,8.88,-1.45,8.88,-1.45
3.552,8.66,-1.43,8.88,-1.45,8.88,-1.45
3.568,8.69,-1.39,8.88,-1.45,8.88,-1.45
3.582,8.69,-1.41,8.88,-1.45,8.88,-1.45
3.596,8.72,-1.41,8.88,-1.45,8.88,-1.45
3.611,8.65,-1.43,8.88,-1.45,8.88,-1.45
3.625,8.66,-1.43,8.88,-1.45,8.88,-1.45
3.639,8.71,-1.41,8.88,-1.45,8.88,-1.45
3.653,8.71,-1.49,8.88,-1.45,8.88,-1.45
3.667,8.67,-1.46,8.88,-1.45,8.88,-1.45
3.681,8.58,-1.43,8.88,-1.45,8.88,-1.45
3.695,8.64,-1.39,8.88,-1.45,8.88,-1.45
3.71,8.7,-1.42,8.88,-1.45,8.88,-1.45
3.724,8.64,-1.42,8.88,-1.45,8.88,-1.45
3.739,8.63,-1.44,8.88,-1.45,8.88,-1.45
3.754,8.63,-1.44,8.88,-1.45,8.88,-1.45
3.768,8.6,-1.43,8.88,-1.45,8.87,-1.45
3.783,8.66,-1.48,8.88,-1.44,8.87,-1.45
3.798,8.71,-1.45,8.88,-1.44,8.87,-1.44
3.812,8.66,-1.39,8.88,-1.44,8.87,-1.44
3.827,8.63,-1.4,8.88,-1.44,8.87,-1.44
3.842,8.69,-1.41,8.88,-1.44,8.87,-1.44
3.857,8.66,-1.46,8.88,-1.44,8.87,-1.44
3.871,8.67,-1.47,8.87,-1.44,8.87,-1.44
3.885,8.67,-1.5,8.88,-1.44,8.87,-1.45
3.9,8.64,-1.44,8.88,-1.45,8.87,-1.45
3.915,8.64,-1.42,8.88,-1.45,8.87,-1.44
3.929,8.69,-1.47,8.87,-1.44,8.87,-1.45
3.943,8.69,-1.46,8.88,-1.45,8.87,-1.45
3.957,8.67,-1.47,8.88,-1.45,8.87,-1.45
3.972,8.61,-1.43,8.88,-1.45,8.87,-1.45
3.986,8.6,-1.42,8.88,-1.45,8.87,-1.45
4.0,8.71,-1.43,8.88,-1.45,8.87,-1.44
4.014,8.72,-1.44,8.88,-1.44,8.87,-1.44
4.028,8.65,-1.43,8.88,-1.44,8.87,-1.44
4.043,8.62,-1.44,8.87,-1.44,8.87,-1.44
4.057,8.68,-1.44,8.87,-1.44,8.87,-1.44
4.071,8.72,-1.44,8.87,-1.44,8.87,-1.44
4.085,8.69,-1.48,8.88,-1.44,8.87,-1.44
4.099,8.7,-1.46,8.88,-1.44,8.87,-1.44
4.114,8.71,-1.43,8.88,-1.44,8.87,-1.44
4.128,8.69,-1.45,8.88,-1.44,8.87,-1.44
4.142,8.68,-1.46,8.88,-1.44,8.88,-1.44
4.156,8.71,-1.43,8.88,-1.44,8.88,-1.44
4.171,8.7,-1.41,8.88,-1.44,8.88,-1.44
4.185,8.69,-1.45,8.88,-1.44,8.88,-1.44
4.2,8.66,-1.43,8.88,-1.44,8.88,-1.44
4.214,8.66,-1.46,8.88,-1.44,8.88,-1.45
4.229,8.69,-1.48,8.88,-1.45,8.88,-1.45
4.243,8.71,-1.5,8.88,-1.45,8.88,-1.45
4.257,8.71,-1.47,8.88,-1.45,8.88,-1.45
4.272,8.66,-1.44,8.88,-1.45,8.88,-1.45
4.287,8.64,-1.41,8.88,-1.45,8.88,-1.45
4.301,8.66,-1.45,8.88,-1.45,8.88,-1.45
4.316,8.63,-1.49,8.88,-1.45,8.87,-1.45
4.331,8.63,-1.48,8.88,-1.45,8.87,-1.45
4.345,8.77,-1.46,8.87,-1.45,8.87,-1.45
4.36,8.74,-1.5,8.87,-1.45,8.87,-1.45
4.375,8.7,-1.5,8.87,-1.45,8.87,-1.45
4.389,8.68,-1.46,8.88,-1.45,8.87,-1.45
4.404,8.67,-1.43,8.88,-1.45,8.87,-1.45
4.419,8.65,-1.45,8.88,-1.45,8.88,-1.45
4.433,8.68,-1.44,8.88,-1.45,8.87,-1.45
4.448,8.7,-1.44,8.88,-1.45,8.88,-1.45
4.462,8.65,-1.45,8.88,-1.45,8.88,-1.45
4.476,8.65,-1.43,8.88,-1.45,8.88,-1.45
4.491,8.74,-1.43,8.88,-1.45,8.88,-1.45
4.505,8.79,-1.43,8.88,-1.45,8.88,-1.45
4.519,8.77,-1.44,8.88,-1.45,8.88,-1.45
4.534,8.69,-1.46,8.88,-1.45,8.88,-1.45
4.548,8.7,-1.46,8.88,-1.45,8.88,-1.45
4.562,8.69,-1.43,8.88,-1.45,8.88,-1.45
4.576,8.65,-1.44,8.88,-1.45,8.88,-1.45
4.591,8.7,-1.51,8.88,-1.45,8.88,-1.45
4.605,8.71,-1.53,8.88,-1.45,8.88,-1.45
4.619,8.66,-1.52,8.88,-1.45,8.88,-1.45
4.633,8.66,-1.43,8.88,-1.45,8.88,-1.45
4.647,8.63,-1.4,8.88,-1.45,8.88,-1.45
4.662,8.64,-1.4,8.88,-1.45,8.88,-1.45
4.676,8.69,-1.4,8.88,-1.45,8.88,-1.45
4.69,8.64,-1.51,8.88,-1.45,8.88,-1.45
4.705,8.62,-1.48,8.88,-1.45,8.88,-1.45
4.72,8.68,-1.43,8.88,-1.45,8.88,-1.45
4.734,8.69,-1.47,8.88,-1.45,8.88,-1.45
4.749,8.65,-1.46,8.88,-1.45,8.88,-1.45
4.764,8.66,-1.46,8.88,-1.45,8.88,-1.45
4.779,8.67,-1.44,8.88,-1.45,8.88,-1.45
4.793,8.66,-1.41,8.88,-1.45,8.88,-1.45
4.808,8.64,-1.41,8.88,-1.45,8.88,-1.45
4.823,8.63,-1.39,8.88,-1.45,8.88,-1.45
4.837,8.62,-1.4,8.88,-1.45,8.88,-1.45
4.852,8.61,-1.44,8.88,-1.45,8.88,-1.45
4.871,8.65,-1.44,8.88,-1.45,8.88,-1.45
4.886,8.65,-1.44,8.88,-1.45,8.88,-1.45
4.901,8.69,-1.49,8.88,-1.45,8.88,-1.45
4.915,8.69,-1.45,8.88,-1.45,8.88,-1.45
4.929,8.65,-1.45,8.88,-1.45,8.88,-1.45
4.943,8.62,-1.47,8.88,-1.45,8.88,-1.45
4.958,8.7,-1.5,8.88,-1.45,8.88,-1.45
4.972,8.76,-1.51,8.88,-1.45,8.88,-1.45
4.986,8.73,-1.39,8.88,-1.45,8.88,-1.45
5.001,8.69,-1.37,8.88,-1.45,8.88,-1.45
5.015,8.6,-1.42,8.88,-1.45,8.88,-1.45
5.029,8.65,-1.43,8.88,-1.45,8.88,-1.45
5.044,8.66,-1.44,8.88,-1.45,8.88,-1.45
5.058,8.7,-1.35,8.88,-1.44,8.88,-1.44
5.072,8.73,-1.37,8.88,-1.44,8.88,-1.44
5.086,8.67,-1.48,8.88,-1.44,8.88,-1.44
5.1,8.69,-1.49,8.88,-1.44,8.88,-1.44
5.116,8.68,-1.43,8.88,-1.44,8.88,-1.44
5.13,8.66,-1.39,8.88,-1.44,8.88,-1.44
5.144,8.71,-1.48,8.88,-1.44,8.88,-1.44
5.159,8.67,-1.5,8.88,-1.44,8.88,-1.44
5.173,8.62,-1.45,8.88,-1.45,8.88,-1.45
5.188,8.63,-1.39,8.88,-1.45,8.88,-1.45
5.202,8.67,-1.36,8.88,-1.44,8.88,-1.44
5.216,8.65,-1.37,8.88,-1.44,8.88,-1.44
5.231,8.63,-1.43,8.88,-1.44,8.88,-1.44
5.245,8.65,-1.49,8.88,-1.44,8.88,-1.44
5.26,8.71,-1.47,8.88,-1.44,8.88,-1.44
5.275,8.7,-1.5,8.88,-1.44,8.88,-1.44
5.29,8.69,-1.47,8.88,-1.44,8.88,-1.44
5.305,8.72,-1.41,8.88,-1.44,8.88,-1.44
5.319,8.67,-1.45,8.88,-1.44,8.88,-1.44
5.334,8.56,-1.48,8.88,-1.44,8.88,-1.44
5.349,8.63,-1.44,8.88,-1.44,8.88,-1.44
5.363,8.66,-1.4,8.88,-1.44,8.88,-1.44
5.378,8.66,-1.41,8.88,-1.44,8.88,-1.44
5.393,8.65,-1.45,8.88,-1.44,8.88,-1.44
5.407,8.63,-1.45,8.88,-1.44,8.88,-1.44
5.422,8.64,-1.42,8.88,-1.44,8.88,-1.44
5.437,8.68,-1.44,8.88,-1.44,8.88,-1.44
5.451,8.77,-1.41,8.88,-1.44,8.88,-1.44
5.466,8.75,-1.4,8.88,-1.44,8.88,-1.44
5.48,8.64,-1.5,8.89,-1.44,8.88,-1.44
5.494,8.67,-1.53,8.88,-1.44,8.88,-1.44
5.509,8.7,-1.49,8.88,-1.44,8.88,-1.44
5.523,8.74,-1.4,8.89,-1.44,8.88,-1.44
5.537,8.71,-1.38,8.89,-1.44,8.88,-1.44
5.552,8.7,-1.46,8.89,-1.44,8.88,-1.44
5.566,8.7,-1.48,8.89,-1.44,8.88,-1.44
5.58,8.65,-1.48,8.89,-1.45,8.88,-1.45
5.595,8.6,-1.51,8.88,-1.45,8.88,-1.45
5.609,8.68,-1.45,8.88,-1.45,8.88,-1.45
5.623,8.71,-1.39,8.88,-1.45,8.88,-1.45
5.637,8.7,-1.43,8.88,-1.45,8.88,-1.45
5.651,8.71,-1.5,8.88,-1.45,8.88,-1.45
5.666,8.68,-1.46,8.89,-1.45,8.88,-1.45
5.68,8.65,-1.44,8.89,-1.45,8.88,-1.45
5.694,8.63,-1.44,8.89,-1.45,8.88,-1.45
5.708,8.67,-1.35,8.89,-1.45,8.88,-1.45
5.723,8.7,-1.41,8.89,-1.45,8.88,-1.45
5.738,8.67,-1.45,8.89,-1.45,8.88,-1.45
5.752,8.64,-1.44,8.89,-1.45,8.88,-1.45
5.767,8.6,-1.48,8.89,-1.45,8.88,-1.45
5.782,8.67,-1.46,8.88,-1.45,8.88,-1.45
5.797,8.75,-1.38,8.88,-1.45,8.88,-1.45
5.811,8.73,-1.37,8.89,-1.45,8.88,-1.44
5.825,8.7,-1.42,8.89,-1.44,8.88,-1.44
5.84,8.69,-1.47,8.89,-1.44,8.88,-1.44
5.855,8.68,-1.46,8.89,-1.44,8.88,-1.44
5.869,8.67,-1.4,8.89,-1.44,8.88,-1.44
5.884,8.68,-1.37,8.88,-1.44,8.88,-1.44
5.898,8.66,-1.46,8.88,-1.44,8.88,-1.44
5.913,8.63,-1.53,8.88,-1.44,8.88,-1.44
5.928,8.59,-1.44,8.88,-1.44,8.88,-1.44
5.942,8.63,-1.43,8.88,-1.44,8.88,-1.44
5.956,8.7,-1.43,8.88,-1.44,8.88,-1.44
5.971,8.71,-1.44,8.88,-1.44,8.88,-1.44
5.985,8.59,-1.5,8.88,-1.44,8.88,-1.44
6.0,8.58,-1.51,8.88,-1.44,8.88,-1.44
6.014,8.66,-1.46,8.88,-1.44,8.88,-1.44
6.028,8.65,-1.45,8.88,-1.44,8.88,-1.44
6.042,8.64,-1.41,8.88,-1.44,8.88,-1.44
6.056,8.6,-1.43,8.88,-1.44,8.88,-1.44
6.071,8.65,-1.45,8.88,-1.44,8.87,-1.44
6.085,8.67,-1.48,8.88,-1.44,8.87,-1.44
6.099,8.64,-1.51,8.88,-1.44,8.87,-1.44
6.113,8.74,-1.42,8.88,-1.44,8.87,-1.44
6.128,8.74,-1.4,8.88,-1.44,8.87,-1.44
6.142,8.72,-1.39,8.88,-1.44,8.88,-1.44
6.156,8.73,-1.41,8.88,-1.44,8.88,-1.44
6.17,8.74,-1.44,8.88,-1.44,8.88,-1.44
6.184,8.64,-1.46,8.88,-1.44,8.88,-1.44
6.199,8.65,-1.45,8.88,-1.44,8.88,-1.44
6.214,8.68,-1.42,8.88,-1.44,8.88,-1.44
6.229,8.7,-1.37,8.88,-1.44,8.88,-1.44
6.243,8.71,-1.38,8.88,-1.44,8.87,-1.44
6.257,8.69,-1.4,8.88,-1.44,8.87,-1.44
6.272,8.64,-1.43,8.88,-1.44,8.87,-1.44
6.286,8.63,-1.41,8.88,-1.44,8.87,-1.44
6.301,8.66,-1.43,8.87,-1.44,8.87,-1.44
6.315,8.67,-1.42,8.87,-1.44,8.87,-1.44
6.329,8.67,-1.42,8.87,-1.44,8.87,-1.44
6.344,8.66,-1.42,8.87,-1.44,8.87,-1.44
6.358,8.61,-1.43,8.87,-1.44,8.87,-1.44
6.373,8.65,-1.42,8.87,-1.44,8.87,-1.44
6.388,8.69,-1.42,8.87,-1.44,8.87,-1.44
6.402,8.68,-1.41,8.87,-1.44,8.87,-1.44
6.417,8.66,-1.43,8.87,-1.44,8.87,-1.44
6.431,8.67,-1.45,8.87,-1.43,8.87,-1.43
